Санузел,Общая площадь,Состояние квартиры,Количество этажей,Парковочное место,title,link,id,Площадь кухни,Жилая площадь,Планировка,Жилой фонд,Балкон / лоджия,Ливинг,price,Тип,Количество комнат,Этаж,Автор объявления,Высота потолков,Тип здания,Адрес,Застройщик
2,69 м²,Незавершенное cтроительство,7,Подземная,"3-х комнатная квартира,  Центр,  Комрат,  Комрат",https://999.md/ru/89726947?location=subcategory&index=5040,89726947,14 м²,35 м²,,Новострой,1,Квартира без ливинга,71 500 €,,3-х комнатная квартира,5,Частное лицо,280 см,Mонолитный,"Комрат, Комрат, Центр, str. Lenin, 194",
2,72 м²,Eвроремонт,10,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/100874403?location=subcategory&index=5041,100874403,,,,Новострой,1,Квартира с ливингом,150 000 €,Продам,2-х комнатная квартира,8,Застройщик,3000 см,,Расположение,
,72 м²,Eвроремонт,10,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103625317?location=subcategory&index=5042,103625317,,,,Вторичный,2,,127 000 €,Продам,3-х комнатная квартира,9,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 7",
1,39 м²,Белый вариант,13,Oткрытое,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102009129?location=subcategory&index=5043,102009129,,,,Новострой,,Квартира с ливингом,46 800 €,Продам,1-комнатная квартира,4,Агентство,,,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, .",
1,35 м²,Eвроремонт,10,Oткрытое,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102840805?location=subcategory&index=5044,102840805,,,,Вторичный,,Квартира с ливингом,86 900 €,Продам,1-комнатная квартира,8,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, .",
1,31 м²,Eвроремонт,9,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103201649?location=subcategory&index=5045,103201649,,,,Новострой,1,,69 900 €,Продам,1-комнатная квартира,4,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника, str. Băcioii Noi, .",
2,85 м²,Eвроремонт,9,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102122913?location=subcategory&index=5046,102122913,,,,Новострой,1,Квартира без ливинга,190 000 €,Продам,3-х комнатная квартира,4,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, ул. Ион Буздуган, 11",Exfactor-grup
1,45 м²,Белый вариант,16,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103477383?location=subcategory&index=5047,103477383,,,,Новострой,1,Квартира с ливингом,77 000 €,Продам,1-комнатная квартира,7,Агентство,,,"Кишинёв мун., Кишинёв, Рышкановка, ул. Тудор Владимиреску, 8/1",Horus
1,54 м²,Eвроремонт,13,Oткрытое,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103058844?location=subcategory&index=5048,103058844,,,,Новострой,1,Квартира с ливингом,149 900 €,Продам,1-комнатная квартира,2,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28",Exfactor-grup
1,66 м²,Eвроремонт,9,Гараж,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/104001624?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMDE2MjQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiOTUzYjAwZTUtMTQxZS00NjdjLTk3ZDktYWM5M2I3ZGNmNDU1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMzAxMzU1MzJaIn19.rXvNJFxgXe-grIHNlB2TW932jBMHH_FF62NhWS4U-ms&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5049,104001624,,,,Новострой,1,Квартира с ливингом,126 900 €,Продам,2-х комнатная квартира,6,Агентство,,,Расположение,
2,70 м²,Eвроремонт,13,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102882922?location=subcategory&index=5050,102882922,,,,Новострой,1,Квартира с ливингом,199 000 €,Продам,2-х комнатная квартира,1,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28",
2,70 м²,Eвроремонт,21,Oткрытое,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103430201?location=subcategory&index=5051,103430201,,,,Новострой,1,Квартира с ливингом,167 000 €,Продам,2-х комнатная квартира,17,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, пр-т Мирча чел Бэтрын, 15",Braus Imobiliare
1,67 м²,Eвроремонт,6,Oткрытое,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",https://999.md/ru/101689238?location=subcategory&index=5052,101689238,,,Индивидуальная,Новострой,1,Квартира с ливингом,147 900 €,,2-х комнатная квартира,2,Агентство,,,"Яловены, Яловены, Центр, str. Alexandru cel Bun, 78",
1,79 м²,Eвроремонт,4,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103070850?location=subcategory&index=5053,103070850,,,Индивидуальная,Новострой,Нет,Квартира с ливингом,214 900 €,Продам,2-х комнатная квартира,1,Агентство,,,"Кишинёв мун., Кишинёв, Центр, ул. Тигина, 26",
1,48 м²,Eвроремонт,5,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103571810?location=subcategory&index=5054,103571810,,,,Вторичный,1,Квартира без ливинга,99 000 €,Продам,2-х комнатная квартира,3,Агентство,,,"Кишинёв мун., Кишинёв, Телецентр, ул. Миорица, 10",
1,41 м²,Eвроремонт,12,Oткрытое,"Комната,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102059160?location=subcategory&index=5055,102059160,,,Гостинка,Новострой,,Квартира без ливинга,51 500 €,Продам,Комната,12,Агентство,,Kирпичный,Расположение,Exfactor-grup
2,68 м²,Белый вариант,9,Oткрытое,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102605589?location=subcategory&index=5056,102605589,,,Индивидуальная,Новострой,1,Квартира с ливингом,110 000 €,Продам,2-х комнатная квартира,1,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spatarul, 57D",Exfactor-grup
1,103 м²,Eвроремонт,9,Oткрытое,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/101935039?location=subcategory&index=5057,101935039,,,,Новострой,1,Квартира с ливингом,205 800 €,Продам,3-х комнатная квартира,9,Агентство,,,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, .",
1,38 м²,Eвроремонт,5,Oткрытое,"1-комнатная квартира,  Центр,  Яловены,  Яловены",https://999.md/ru/101633254?location=subcategory&index=5058,101633254,,,,Вторичный,,Квартира с ливингом,49 900 €,Продам,1-комнатная квартира,2,Агентство,,,"Яловены, Яловены, Центр, str. Petru Stefanuca, 36",
1,66 м²,Eвроремонт,6,Oткрытое,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",https://999.md/ru/101022145?location=subcategory&index=5059,101022145,,,Индивидуальная,Новострой,1,Квартира с ливингом,157 000 €,Продам,2-х комнатная квартира,3,Агентство,,,"Яловены, Яловены, Центр, str. Alexandru cel Bun, 78",
1,52 м²,Белый вариант,12,Подземная,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103716002?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3MTYwMDIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZThjZGI4NDMtMDg5OC00NzM4LWExZTgtOGZmMTQxODMwN2U5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMzAxODk5MDJaIn19.1qm34lg6p4qwl2F00vBFN2XGP9z1zXtZTC9odQSDI24&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5060,103716002,,,Индивидуальная,Новострой,1,Квартира с ливингом,51 000 €,Продам,1-комнатная квартира,6,Частное лицо,,,"Кишинёв мун., Кишинёв, Телецентр, str. Alexandru Lăpușneanu, 5",Estate Invest Company
1,44 м²,Eвроремонт,5,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103688188?location=subcategory&index=5061,103688188,,,,Вторичный,1,Квартира с ливингом,89 900 €,Продам,2-х комнатная квартира,2,Агентство,,Бетон,"Кишинёв мун., Кишинёв, Ботаника, str. Trandafirilor, 31/7",
2,76 м²,Белый вариант,14,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103310825?location=subcategory&index=5062,103310825,,,,Новострой,1,Квартира с ливингом,152 000 €,Продам,2-х комнатная квартира,13,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28",Exfactor-grup
1,41 м²,Косметический pемонт,4,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103701091?location=subcategory&index=5063,103701091,,,Ст (Сталинка),Вторичный,1,Квартира без ливинга,69 900 €,Продам,2-х комнатная квартира,1,Агентство,,Kотельцовый,"Кишинёв мун., Кишинёв, Телецентр, ул. Георге Асаки, 49b",
1,38 м²,Eвроремонт,5,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103721598?location=subcategory&index=5064,103721598,,,,Вторичный,1,Квартира с ливингом,76 500 €,Продам,1-комнатная квартира,5,Агентство,,,"Кишинёв мун., Кишинёв, Рышкановка, ул. Мирон Костин, 22",
,64 м²,,16,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/89358332?location=subcategory&index=5065,89358332,,,,Новострой,,Квартира с ливингом,101 101 €,Продам,1-комнатная квартира,9,Застройщик,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 18/1",
2,91 м²,Eвроремонт,15,Подземная,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103965216?location=subcategory&index=5066,103965216,,,,Новострой,1,Квартира с ливингом,256 000 €,Продам,3-х комнатная квартира,3,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 41/A",Exfactor-grup
1,65 м²,Eвроремонт,10,Подземная,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103954419?location=subcategory&index=5067,103954419,,,,Новострой,,Квартира с ливингом,220 000 €,Продам,2-х комнатная квартира,2,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, 10",Flormin-Com
1,67 м²,Eвроремонт,11,Подземная,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104000870?location=subcategory&index=5068,104000870,,,Индивидуальная,Новострой,2,Квартира с ливингом,143 900 €,Продам,2-х комнатная квартира,10,Агентство,,Kирпичный,Расположение,Solomon Construct Imobil
2,76 м²,Индивидуальный дизайн,14,Подземная,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104025642?location=subcategory&index=5069,104025642,20 м²,,Индивидуальная,Новострой,1,Квартира с ливингом,258 000 €,Продам,2-х комнатная квартира,12,Застройщик,,Kомбинированный,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 19",Lagmar Impex
,48 м²,Eвроремонт,20,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103952864?location=subcategory&index=5070,103952864,,,Индивидуальная,Новострой,,Квартира с ливингом,135 000 €,Продам,1-комнатная квартира,11,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 15",Braus Imobiliare
1,76 м²,Eвроремонт,4,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/101662083?location=subcategory&index=5071,101662083,,,,Новострой,1,Квартира с ливингом,335 000 €,,2-х комнатная квартира,3,Агентство,300 см,,"Кишинёв мун., Кишинёв, Центр, bd. Stefan cel Mare si Sfint, 132",
1,55 м²,Eвроремонт,11,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104023616?location=subcategory&index=5072,104023616,,,,Новострой,Нет,Квартира с ливингом,113 900 €,Продам,1-комнатная квартира,6,Застройщик,,,"Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod, 2D",Lagmar Impex
1,35 м²,Косметический pемонт,5,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103964578?location=subcategory&index=5073,103964578,,,Мс (Молд. Серия),Вторичный,1,,49 500 €,Продам,1-комнатная квартира,5,Застройщик,260 см,,"Кишинёв мун., Кишинёв, Ботаника, ш. Мунчешть, 404",
1,38 м²,Косметический pемонт,9,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102682580?location=subcategory&index=5074,102682580,7 м²,18 м²,102,Вторичный,1,,58 000 €,Продам,1-комнатная квартира,1,Застройщик,260 см,Kомбинированный,"Кишинёв мун., Кишинёв, Ботаника, Ул Минск, 1",Casa de Piatra
1,48 м²,Белый вариант,12,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102799482?location=subcategory&index=5075,102799482,,,,Новострой,,,74 900 €,Продам,1-комнатная квартира,10,Агентство,,,Расположение,
2,66 м²,Белый вариант,5,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103815893?location=subcategory&index=5076,103815893,,,,Новострой,2,,127 500 €,Продам,2-х комнатная квартира,2,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника,  bd. Dacia , 58",
1,55 м²,Eвроремонт,14,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102686630?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI2ODY2MzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzk4OTQ4MVoifX0.Lo9zOpHWhGZ1OA2lZeEAzJ6ce2lnq5vM2vpSiBmIZ0E&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,102686630,,,,Новострой,1,,799 MDL,Сдаю посуточно,1-комнатная квартира,2,Агентство,350 см,Бетон,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testimiteanu , 3\10",
1,55 м²,Косметический pемонт,11,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103813956?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM4MTM5NTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiMjc5M2U0MjAtMWQ4Ny00OWQ3LWFjOGItZjE3ZjQwN2E3Yzc3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMjgwMzUxNDdaIn19.PaRSQmejSr96pDNgw_R5MgzMB8pUqAlu5WBwWUK_E2c&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,103813956,,,,Новострой,1,,137 000 €,Продам,2-х комнатная квартира,2,Частное лицо,,,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 35/E",
1,60 м²,Eвроремонт,10,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104079631?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzk2MzEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiOGI3ZGZlN2QtZWYyOS00MWE3LWJiNzMtOTM3OTYzNjRlYzQ3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMjgwNTg2OTJaIn19.M3gwSZ2kUf7x-wIYDPDwgLktxw-82Gxxy3ZdJ7zxbdE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,104079631,,,,Новострой,,Квартира с ливингом,700 €,Сдаю помесячно,2-х комнатная квартира,8,Частное лицо,,,"Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 1/A",Basconslux
,71 м²,,10,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/103796425?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3OTY0MjUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZWM0YWJhZDgtMTA4ZS00NzM0LWJlOGUtYzI2ZWQ0M2VkNzQ5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyODEzNzg5N1oifX0.ovcYX7vrRyCsbvOmM4Nttgy6nAsA1qKf8H8h7-zJA-E&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,103796425,,,,Новострой,,,124 000 €,Продам,2-х комнатная квартира,9,Агентство,,,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/3",
1,50 м²,Белый вариант,6,Гараж,"Комната,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/102196003?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTYwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIxOTYwMDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMjE6NDA6NTUuMjI3NDI4NDhaIn19.SWxMRzVuXw7XCvYxdqZFMdPfjqeD6VJ9Cfx9RbIkfFw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,102196003,12 м²,,Индивидуальная,Новострой,1,Квартира с ливингом,72 384 €,Продам,Комната,2,Застройщик,286 см,Ячеистый Бетон,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",Astercon
,46 м²,Белый вариант,12,,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102448359?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI0NDgzNTkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiM2UwMTBlM2ItMmUzMi00NTlkLTgxYjUtZTEwNzA0YjdmN2Q2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzUwMjg4OFoifX0.RUK-MCyzQbk5bIxvUTf77bc8okZ01ezNXDtji-TDooM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,102448359,,46 м²,,Новострой,,,82 800 €,Продам,Комната,4,Частное лицо,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 18/1",Inamstro
1,56 м²,Eвроремонт,5,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102777846?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI3Nzc4NDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiOGZjZDllMzAtYTBkNi00NzU1LWI2MWQtN2I3MDJjNDM1ODYxIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQyMTo0MDo1NS4yMjc1NzAzOTFaIn19.d5myIrXu2qScYVhcnf8XuYNFDtlI_r1j61dXzMFBJxU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,102777846,8 м²,36 м²,Брж (Брежневка),Вторичный,1,Квартира с ливингом,500 €,Сдаю помесячно,2-х комнатная квартира,5,Частное лицо,,Kотельцовый,Расположение,Casa de Piatra
,45 м²,,5,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/78925415?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI3ODkyNTQxNSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiIzZTU1ODhmOS1mYTc5LTQ4NmItYmE5My0yZDNhNDgxMTgxODYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzYxNzg1WiJ9fQ.u4VJKMVhzqHeVJnyCNuSK-r3HXupqJ8ncHQSfCk6xIQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,78925415,,,,Вторичный,,,400 €,Сдаю помесячно,2-х комнатная квартира,4,Застройщик,,,"Кишинёв мун., Кишинёв, Рышкановка, str. Miron Costin, 13/8",
1,46 м²,Eвроремонт,10,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104080588?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODA1ODgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMDgxY2NlYTAtY2Y3MC00ZGUyLWFlYjctMDhjZjk0NDkyNDNjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzcwNzUxMloifX0.NTTVb8FJBy18rLKoiMMWtGA5-X-Kemmc3j1aTE5vo60&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,104080588,,,,Новострой,,Квартира с ливингом,133 000 €,Продам,2-х комнатная квартира,5,Частное лицо,,,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27/6",Inamstro
1,65 м²,Индивидуальный дизайн,8,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/83137327?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjQ4NTUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MzEzNzMyNyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiI4NzNiN2NiYy0yZjgxLTQxY2MtODViMC1hNWM1MGIzMzE1MDciLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjQwOjU1LjIyNzc3MzQxMloifX0.6rRClXXJboaes-95xf324kB_0f3obFuDDkBUQE9lsBA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,83137327,,65 м²,Индивидуальная,Новострой,1,,489 000 €,Продам,2-х комнатная квартира,7,Частное лицо,300 см,Kирпичный,"Кишинёв мун., Кишинёв, Центр, str. Moara Roșie, 20",Sahin Construction
