Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
1,,Квартира с ливингом,https://999.md/ru/100964577?location=subcategory&index=2702,,27 м²,Подземная,2,1,290 см,102 979 €,4,72 м²,"Яловены, Яловены, Центр, str. Suceava, 5",100964577,Новострой,,,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,,Квартира с ливингом,https://999.md/ru/100964275?location=subcategory&index=2703,,16 м²,Подземная,2,1,290 см,55 574 €,4,45 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 102",100964275,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Белый вариант
,Индивидуальная,Квартира с ливингом,https://999.md/ru/102873144?location=subcategory&index=2704,,,Oткрытое,1,2,,142 000 €,10,69 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, .",102873144,Новострой,,,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Агентство,3-х комнатная квартира,Eвроремонт
,Индивидуальная,,https://999.md/ru/103255908?location=subcategory&index=2705,,,Oткрытое,3,1,,108 000 €,11,51 м²,"Кишинёв мун., Кишинёв, Буюканы, пр-т Алба-Юлия, .",103255908,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/103621609?location=subcategory&index=2706,,,Oткрытое,7,1,,89 900 €,10,43 м²,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24",103621609,Новострой,,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/103154868?location=subcategory&index=2707,,,,8,,,154 900 €,10,65 м²,"Кишинёв мун., Кишинёв, Буюканы, ул. Иоана Раду, 29/2",103154868,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Застройщик,2-х комнатная квартира,
Нет,Индивидуальная,,https://999.md/ru/103314560?location=subcategory&index=2708,,,Oткрытое,17,2,,85 900 €,18,49 м²,"Кишинёв мун., Кишинёв, Центр, str. Albișoara, .",103314560,Вторичный,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/100196722?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDAxOTY3MjIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiZjVhOGYzYTctZDNmMC00MjdlLThjNjktMTQwYzI1YmMwZTc5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA5MjczNDIyN1oifX0.dhGpZmq7qJa21TvaW9oxXbo-YGfvslRDJ5iZlIbIkYw&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2709,,,Oткрытое,3,1,,800 €,4,78 м²,"Кишинёв мун., Кишинёв, Центр, str. Alexandr Pușkin, 30",100196722,Вторичный,Kотельцовый,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,Частное лицо,3-х комнатная квартира,Индивидуальный дизайн
1,,,https://999.md/ru/76205920?location=subcategory&index=2710,,,,6,1,,59 400 €,9,44 м²,"Кишинёв мун., Гидигич, Центр, str. Ştefan cel Mare și Sfînt, 1/a",76205920,Новострой,,,"1-комнатная квартира,  Центр,  Гидигич,  Кишинёв мун.",,Агентство,1-комнатная квартира,Белый вариант
,Индивидуальная,,https://999.md/ru/101756698?location=subcategory&index=2711,,,Oткрытое,5,1,,103 000 €,11,64 м²,"Кишинёв мун., Кишинёв, Центр, str. Tecuci, .",101756698,Новострой,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/102542554?location=subcategory&index=2712,,,Oткрытое,2,2,,73 000 €,10,66 м²,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, .",102542554,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
3,,,https://999.md/ru/101043586?location=subcategory&index=2713,,,Oткрытое,8,2,,265 000 €,9,124 м²,"Кишинёв мун., Кишинёв, Центр, str. Mitropolitul Petru Movilă, *",101043586,Новострой,,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/100092073?location=subcategory&index=2714,,,Oткрытое,4,1,,99 200 €,5,64 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Bisericii, .",100092073,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/103725451?location=subcategory&index=2715,,,Oткрытое,12,2,,220 000 €,12,174 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, .",103725451,Новострой,,,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Белый вариант
2,Индивидуальная,,https://999.md/ru/101439831?location=subcategory&index=2716,,,Oткрытое,4,3,,185 000 €,5,69 м²,"Кишинёв мун., Кишинёв, Центр, ул. Василе Александри, .",101439831,Новострой,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/101338585?location=subcategory&index=2717,,,Oткрытое,9,1,,209 500 €,9,75 м²,"Кишинёв мун., Кишинёв, Буюканы, ул. Ион Буздуган, .",101338585,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/104077361?location=subcategory&index=2718,,,Oткрытое,4,1,,108 900 €,11,53 м²,"Кишинёв мун., Кишинёв, Телецентр, Ialoveni , .",104077361,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103884884?location=subcategory&index=2719,,,Oткрытое,4,1,,82 000 €,4,44 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, .",103884884,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/103948145?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NDgxNDUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZGIwMzFiMWYtZTc4NC00NGJlLWFhMGYtZDYyYjYwY2Q0N2M1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODoyNjozMy4wOTI3ODA1MzJaIn19.Kd6TOmap9JBar_pgTdXz-ROAfS9qdQYGe-dBUXMlio8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2720,Comalion & Co,,,14,1,,134 550 €,14,69 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Ghioceilor, 2/1",103948145,Вторичный,,69 м²,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
2,,Квартира с ливингом,https://999.md/ru/103999931?location=subcategory&index=2721,,,,3,1,,125 000 €,8,70 м²,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spatarul, .",103999931,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
,,,https://999.md/ru/103933385?location=subcategory&index=2722,,,,2,1,,112 000 €,10,40 м²,"Кишинёв мун., Кишинёв, Ботаника, Grenoble , .",103933385,Новострой,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/103933091?location=subcategory&index=2723,,,,11,1,,224 900 €,12,80 м²,"Кишинёв мун., Кишинёв, Чокана, Mircea Cel Batran, 14",103933091,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/104025337?location=subcategory&index=2724,,,,5,1,,86 000 €,5,47 м²,"Кишинёв мун., Кишинёв, Ботаника, Minsk, .",104025337,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/103903026?location=subcategory&index=2725,,,,1,1,,104 500 €,9,54 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, .",103903026,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/104077099?location=subcategory&index=2726,,,,1,1,,120 000 €,1,48 м²,"Кишинёв мун., Кишинёв, Центр, str. Vlaicu Pârcălab, .",104077099,Вторичный,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
1,,,https://999.md/ru/104077268?location=subcategory&index=2727,,,Oткрытое,4,1,,93 500 €,5,46 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Trandafirilor, .",104077268,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/101768182?location=subcategory&index=2728,Horus,,,5,,,137 500 €,16,72 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Florilor, 28/2",101768182,Новострой,,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,,2-х комнатная квартира,
,,,https://999.md/ru/103797623?location=subcategory&index=2729,,,,8,1,,59 000 €,9,36 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Гренобле, .",103797623,Вторичный,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/102386759?location=subcategory&index=2730,,,Oткрытое,7,2,,104 500 €,9,72 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Traian, .",102386759,Вторичный,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/102757306?location=subcategory&index=2731,,,Oткрытое,9,1,,89 900 €,13,79 м²,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, *",102757306,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
1,,,https://999.md/ru/101529384?location=subcategory&index=2732,,,Oткрытое,13,1,,65 706 €,14,47 м²,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14",101529384,Новострой,,,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Белый вариант
1,,Квартира с ливингом,https://999.md/ru/103797285?location=subcategory&index=2733,,,,6,1,,74 200 €,6,53 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Valea Trandafirilor, .",103797285,Вторичный,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/103902146?location=subcategory&index=2734,,,Oткрытое,6,1,,75 000 €,6,51 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, .",103902146,Вторичный,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/100971368?location=subcategory&index=2735,,,Подземная,2,1,290 см,83 559 €,4,73 м²,"Яловены, Яловены, Центр, str. Suceava, 5",100971368,Новострой,,,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,,,https://999.md/ru/103012838?location=subcategory&index=2736,,,,2,1,,125 000 €,9,48 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 9",103012838,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/103642758?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NDI3NTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4Nzc3MTE5OFoifX0.5PALH6RZO25nvmLvC2DQ5wyLmoBZvppsELvme9XleCs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,,4,,,600 MDL,11,35 м²,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",103642758,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,1-комнатная квартира,
1,,,https://999.md/ru/104101582?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDE1ODIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTA5ZTUxYTUtYjQ5Mi00OTUyLTgwN2ItNTIyYWE3MTlkMDhjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzgwNTQyNVoifX0.UfINQbL7WMroARCO1ov6Cn2g-F6q2Ppap9uvDVQS6tw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,Oткрытое,4,1,,500 €,5,52 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 10/5",104101582,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,Eвроремонт
,143,,https://999.md/ru/104112391?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTIzOTEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZGQ2NzBiNWEtYWZjNC00ZTVjLWI4NDktYTk0N2U0MTk0ODlmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4Nzg0MzM2MVoifX0.XZ9gLcb8Ke5hg1ut_vhfog3kDsTc9r9nrjdJoZMhurM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,7,,,450 €,9,56 м²,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 24",104112391,Вторичный,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,
1,,Квартира без ливинга,https://999.md/ru/103368414?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjg0MTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjJlMDZhOTItYzIzOS00NzFiLWEyOGItYTJiMzMwZjY0NTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4Nzg5OTUwOVoifX0.yrfgWYz7wiQDMoGyfmhh9owMJsIU7jfmk8ClkdNwekk&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,Ecovzor,,Oткрытое,2,2,295 см,96 040 €,7,69 м²,"Кишинёв мун., Криково, Центр, str. Vasile Alescandri, 5",103368414,Новострой,Mонолитный,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,,Квартира без ливинга,https://999.md/ru/102691920?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI2OTE5MjAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzE0MTc3OVoifX0.EnVJc2qTdPqFtO6JY2KjZ8hSgfWkkIo24nx3_CbP6q4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,,,,4,1,350 см,799 MDL,14,55 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testimiteanu, 3\15",102691920,Новострой,Бетон,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/103256263?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMyNTYyNjMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiM2UyMTE4MGUtNTA2Ni00ZGJmLWFhN2MtOWExNDM1ZGU4ODg0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzIyNzI5NVoifX0.CdQTIx4-aQUgGYn_sVw1_MrtShyxrOC8m9JGLOEPU1s&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,Exfactor-grup,,,8,,,179 000 €,9,70 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 9",103256263,Новострой,Kирпичный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
1,Мс (Молд. Серия),Квартира без ливинга,https://999.md/ru/87410250?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4NzQxMDI1MCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiI0NWUwMTFkMC05ZDU1LTRjNDktYmUyZi02MDMwMGQzNTNjYjkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJsaXRlIiwidCI6IjIwMjYtMDQtMjBUMTg6MjY6MzMuMDg3Mjc5MTQyWiJ9fQ.GE-XrA3NXQNeQmlhV7AYJSq4nAzpZ2rYCZUsYYpkZ0s&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,,,Oткрытое,8,1,,500 MDL,9,36 м²,Расположение,87410250,Вторичный,,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Частное лицо,1-комнатная квартира,
2,,,https://999.md/ru/89832857?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTgzMjg1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiY2QyNWU0OWQtMGI0OC00MTNmLTlhYjAtYWNlNGFjZDVmZDc5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzMxMTQ5MloifX0.9TXdwapQjBS7or6O-kItdJe8Q1BLBJsIsMahAV4Wwvs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,Boiar House,,,9,2,,100 300 €,10,100 м²,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/B",89832857,Новострой,,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,3-х комнатная квартира,Незавершенное cтроительство
2,,Квартира с ливингом,https://999.md/ru/102185385?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIxODUzODUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6Ijk5MmI1MmFiLWZlY2ItNGJlYy1hNTYwLTJlZDU0MmUwZmVlOSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTg6MjY6MzMuMDg3NDk4MTk2WiJ9fQ.RSgdeCNfYB7fP7FOCa-o6IK_UQfAm5jWGifetyfbbYI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,,,Oткрытое,7,1,,850 €,10,95 м²,"Кишинёв мун., Кишинёв, Центр, str. Gheorghe Cașu, 30/C",102185385,Новострой,Kомбинированный,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,,2-х комнатная квартира,
1,,,https://999.md/ru/104103537?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDM1MzciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYTU2YjMzNTMtYWVmMy00YWM1LThjZjAtNWViNThjM2JhNTcyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjI2OjMzLjA4NzUyODc3NVoifX0.2q4ezlRL6XiOukvMofZvjaKOMVVM1dHahW2mj5f04Wc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,,Oткрытое,5,,,95 900 €,9,42 м²,"Кишинёв мун., Дурлешты, Центр, str. Regele Carol, 1",104103537,Новострой,,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
2,,Квартира с ливингом,https://999.md/ru/101652246?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTMxOTMsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE2NTIyNDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6IjcxZjI3ZTJmLTdjZGEtNGRiMS1iMjNkLWUwZWE2OTRhOGI4ZSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTg6MjY6MzMuMDg3NTU0OTA1WiJ9fQ.asVAprAwb7a_ERaTsZ5A742WGeAk4RzYzySrf7OOfac&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,Varicom,20 м²,Oткрытое,14,1,3 см,164 999 €,16,85 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Грэдина Ботаникэ, 20/1",101652246,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
