Балкон / лоджия,Планировка,Застройщик,link,Площадь кухни,Ливинг,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
2,Индивидуальная,,https://999.md/ru/103884781?location=subcategory&index=2076,,,Oткрытое,2,2,,129 900 €,16,84 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, .",103884781,Вторичный,,,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,4-x комнатная квартира,Eвроремонт
1,,Horus,https://999.md/ru/103490318?location=subcategory&index=2077,,Квартира с ливингом,Oткрытое,6,2,,198 000 €,15,86 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Matei Basarab, 1/1",103490318,Новострой,,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103416785?location=subcategory&index=2078,,,,7,1,,88 163 €,14,70 м²,"Кишинёв мун., Дурлешты, Окраина, str. Regina Elisabeta, 3",103416785,Новострой,,,"2-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
,,Solomon Construct Imobil,https://999.md/ru/102692360?location=subcategory&index=2079,,Квартира с ливингом,Подземная,Пентхаус,3,,145 663 €,10,116 м²,"Кишинёв мун., Дурлешты, Окраина, str. Nicolae Dimo, 24a",102692360,Новострой,,,"3-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,3-х комнатная квартира,Белый вариант
1,,,https://999.md/ru/103409993?location=subcategory&index=2080,,,,3,1,,61 575 €,9,41 м²,"Кишинёв мун., Кишинёв, Телецентр, sos. Hincesti, -",103409993,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/102449478?location=subcategory&index=2081,,Квартира с ливингом,Oткрытое,6,1,,98 500 €,7,45 м²,"Кишинёв мун., Дурлешты, Центр, str. Durlești, .",102449478,Новострой,,,"1-комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,,,https://999.md/ru/104073927?location=subcategory&index=2082,,,Oткрытое,5,1,,83 000 €,5,46 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 9/4",104073927,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103658295?location=subcategory&index=2083,,,Подземная,3,1,,152 000 €,8,73 м²,"Кишинёв мун., Дурлешты, Центр, str. Regina Elisabeta, =",103658295,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,Lagmar Impex,https://999.md/ru/100128861?location=subcategory&index=2084,,Квартира с ливингом,,9,2,,147 362 €,10,122 м²,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14",100128861,Новострой,,,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,3-х комнатная квартира,Белый вариант
1,,,https://999.md/ru/100546593?location=subcategory&index=2085,,,,2,1,,45 000 €,5,45 м²,Расположение,100546593,Новострой,,,"1-комнатная квартира,  Центр,  Кожушна,  Страшены",Продам,Агентство,1-комнатная квартира,Белый вариант
,,,https://999.md/ru/104071768?location=subcategory&index=2086,,Квартира с ливингом,,3,,,96 500 €,7,35 м²,"Кишинёв мун., Кишинёв, Центр, str. Miorita, 12",104071768,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,
1,,Estate Invest Company,https://999.md/ru/103624223?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2MjQyMjMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNmFjNjk3MzgtMzNiMS00MTFlLTg0MTgtODYwNGVmNGJlNjIxIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMzU4OTg2MDFaIn19.nnoLYlQNHNVL-tI5OeV6y9ZRBAczkjytihXuk09z6GU&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2087,,Квартира с ливингом,Подземная,Пентхаус,2,310 см,495 000 €,13,130 м²,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 9/5",103624223,Новострой,,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/102032737?location=subcategory&index=2088,,,Oткрытое,15,1,,145 000 €,17,89 м²,"Кишинёв мун., Кишинёв, Чокана, Ginta Latina, 8",102032737,Новострой,Kомбинированный,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
Нет,Индивидуальная,,https://999.md/ru/103865400?location=subcategory&index=2089,,,Oткрытое,5,1,,103 900 €,5,64 м²,"Кишинёв мун., Бачой, Окраина, Independenţei, 40/1",103865400,Новострой,Бетон,,"2-х комнатная квартира,  Окраина,  Бачой,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
2,Индивидуальная,Kirsan,https://999.md/ru/103251346?location=subcategory&index=2090,,,Oткрытое,3,2,,98 500 €,10,65 м²,"Кишинёв мун., Кишинёв, Ботаника, Traian, 21/4",103251346,Новострой,Kомбинированный,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Незавершенное cтроительство
1,Индивидуальная,Astercon,https://999.md/ru/103003628?location=subcategory&index=2091,,,Oткрытое,4,1,,99 000 €,7,41 м²,"Кишинёв мун., Думбрава, Окраина, Durleşti, 10D",103003628,Новострой,Kотельцовый,,"1-комнатная квартира,  Окраина,  Думбрава,  Кишинёв мун.",,Агентство,1-комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/103875949?location=subcategory&index=2092,,,,15,1,,60 000 €,16,40 м²,"Кишинёв мун., Кишинёв, Чокана, Ginta Latină, 15/1",103875949,Вторичный,Панельный,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Косметический pемонт
Нет,,,https://999.md/ru/102485318?location=subcategory&index=2093,,,Oткрытое,4,1,,52 000 €,5,27 м²,"Кишинёв мун., Кишинёв, Буюканы, Alba-Iulia, 8/1",102485318,Вторичный,Kотельцовый,,"Комната,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,Комната,Eвроремонт
1,,,https://999.md/ru/103893644?location=subcategory&index=2094,,,Oткрытое,5,1,,29 900 €,5,20 м²,"Кишинёв мун., Кишинёв, Ботаника, Salcâmilor, 22/3",103893644,Вторичный,Kотельцовый,,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,Комната,Eвроремонт
1,Индивидуальная,Dansicons,https://999.md/ru/103733517?location=subcategory&index=2095,,,Oткрытое,3,1,,145 000 €,10,68 м²,"Кишинёв мун., Кишинёв, Центр, Natalia Gheorgiu, 30",103733517,Новострой,Ячеистый Бетон,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103749006?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3NDkwMDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNmJlOWZmY2UtODhjNC00MjU4LTg2YTYtMDA0ZmFiOGM0OGQ3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMzU5Mzc3NTJaIn19.xD14CFyMWSGnYKa3SkycF4XaGkVlZaNGVQL6bf9Pqmk&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2096,,Квартира с ливингом,Oткрытое,10,2,,192 000 €,11,130 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Гренобле, 128/1",103749006,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
2,Индивидуальная,,https://999.md/ru/103892873?location=subcategory&index=2097,,,Oткрытое,8,1,,123 500 €,24,65 м²,"Кишинёв мун., Кишинёв, Рышкановка, renasterii nationale/spartacus, 36",103892873,Новострой,Kирпичный,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Незавершенное cтроительство
2,Мс (Молд. Серия),,https://999.md/ru/102296791?location=subcategory&index=2098,,,Oткрытое,9,2,,89 900 €,9,75 м²,"Кишинёв мун., Кишинёв, Ботаника, Bulevardul Cuza Vodă, 19/8",102296791,Вторичный,Панельный,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Косметический pемонт
1,Индивидуальная,Exfactor-grup,https://999.md/ru/103829155?location=subcategory&index=2099,,,Oткрытое,5,1,,122 000 €,10,62 м²,"Кишинёв мун., Кишинёв, Ботаника, Sarmizegetusa, 53",103829155,Новострой,Kомбинированный,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,Solomon Construct Imobil,https://999.md/ru/102962473?location=subcategory&index=2100,,,Oткрытое,2,1,,149 900 €,9,72 м²,"Кишинёв мун., Кишинёв, Чокана, Bulevardul Mircea cel Bătrân, 31/7",102962473,Новострой,Ячеистый Бетон,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
2,102,,https://999.md/ru/103439072?location=subcategory&index=2101,,,Oткрытое,1,1,,87 900 €,5,57 м²,"Кишинёв мун., Кишинёв, Рышкановка, Gheorghe Madan, 87/4",103439072,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
2,Брж (Брежневка),,https://999.md/ru/103192704?location=subcategory&index=2102,,,Oткрытое,5,1,,59 900 €,5,46 м²,"Кишинёв мун., Кишинёв, Ботаника, Sarmizegetusa, 37/4",103192704,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Косметический pемонт
1,Индивидуальная,Dansicons,https://999.md/ru/103930302?location=subcategory&index=2103,,,Oткрытое,8,1,,118 000 €,16,68 м²,"Кишинёв мун., Кишинёв, Чокана, Bulevardul Mircea cel Bătrân, 22/5",103930302,Новострой,Kотельцовый,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,Horus,https://999.md/ru/103243020?location=subcategory&index=2104,,,Подземная,15,1,,180 000 €,16,68 м²,"Кишинёв мун., Кишинёв, Рышкановка, Matei Basarab, 1/3",103243020,Новострой,Kомбинированный,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
2,Индивидуальная,,https://999.md/ru/102623726?location=subcategory&index=2105,,,Подземная,8,2,,164 900 €,10,99 м²,"Кишинёв мун., Кишинёв, Телецентр, Nicolae Testemițanu, 37",102623726,Новострой,Kомбинированный,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/103929248?location=subcategory&index=2106,,,Oткрытое,13,1,,125 400 €,18,58 м²,"Кишинёв мун., Кишинёв, Центр, zaikin, 51",103929248,Новострой,Kомбинированный,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
2,Индивидуальная,Erinvest,https://999.md/ru/102951033?location=subcategory&index=2107,,,Подземная,3,2,,95 880 €,8,94 м²,"Яловены, Яловены, Окраина, Alexandru cel bun, 2/8",102951033,Новострой,Ячеистый Бетон,,"3-х комнатная квартира,  Окраина,  Яловены,  Яловены",Продам,Агентство,3-х комнатная квартира,Незавершенное cтроительство
1,Брж (Брежневка),,https://999.md/ru/103223843?location=subcategory&index=2108,,,Oткрытое,5,1,,82 000 €,6,45 м²,"Кишинёв мун., Кишинёв, Ботаника, Nicolai Zelinski, 35",103223843,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Хрущевка,,https://999.md/ru/103862929?location=subcategory&index=2109,,,Oткрытое,3,1,,73 900 €,4,42 м²,"Кишинёв мун., Кишинёв, Ботаника, Nicolae Titulescu, 6",103862929,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,Exfactor-grup,https://999.md/ru/102052265?location=subcategory&index=2110,,,Oткрытое,6,1,,135 000 €,10,49 м²,"Кишинёв мун., Кишинёв, Центр, str. Albișoara, 78/4",102052265,Новострой,Ячеистый Бетон,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
2,Брж (Брежневка),,https://999.md/ru/102902940?location=subcategory&index=2111,,,Oткрытое,2,1,,119 900 €,5,75 м²,"Кишинёв мун., Кишинёв, Рышкановка, Miron Costin, 13/1",102902940,Вторичный,Kотельцовый,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
Нет,Хрущевка,,https://999.md/ru/103502251?location=subcategory&index=2112,,,Oткрытое,7,1,,44 900 €,7,31 м²,"Кишинёв мун., Кишинёв, Буюканы, Sucevița, 36/1",103502251,Вторичный,Панельный,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Косметический pемонт
,,,https://999.md/ru/104089099?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODkwOTkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjk0NzYwOTRaIn19.uAcOdq6Fp4Qa23XKzLAXjDwPVJ4O9GsZS2RHJcBbRuU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,,3,,,135 000 €,9,79 м²,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 1",104089099,Вторичный,,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,
1,Индивидуальная,,https://999.md/ru/104114992?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTQ5OTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiN2FiMTllZGItYjQ4NS00MDkwLWE2NzEtYWM2M2YxNjY2OGRmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjk1MTE4MDRaIn19.1DJY_5STtWsgzhQJyL30ji5hXQhNDbz7SxSWKd4WkHY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,6 м²,,Oткрытое,3,1,2600 см,79 800 €,5,35 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Николай Зелински, 30/3",104114992,Вторичный,Mонолитный,18 м²,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/100408670?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA0MDg2NzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFhNzRmNTFlLTNjZmItNDJmZC1hNGJlLWE3MmI4ODczYTA4ZSIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjk1MjQ4OTVaIn19.osaViWnPhJsLFaFUVSgjM6MEVnpzC9BaY0BtIvmtT4w&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,1,,,449 MDL,2,20 м²,"Кишинёв мун., Кишинёв, Центр, ул. Букурешть, 7",100408670,Вторичный,Kирпичный,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,1-комнатная квартира,
1,,,https://999.md/ru/50556564?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI1MDU1NjU2NCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiNmE0NmJkODctMTQzMi00MzUzLWJjZGUtMmJkYWZjNjYyMjFmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQyOjU2LjMyOTUzNzY3MloifX0.N3a5XPksBJClhVjqukyPkCAx9iSWBHCnG_j-sT_V9v4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,,,Oткрытое,2,1,,1 500 €,4,75 м²,"Кишинёв мун., Кишинёв, Буюканы, Primaverii, 11",50556564,Новострой,,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Застройщик,3-х комнатная квартира,Eвроремонт
1,Индивидуальная,Exfactor-grup,https://999.md/ru/103627585?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2Mjc1ODUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiOTUzOGFhNzItY2U3MS00YmRjLTk5NTQtYzg3NmJhYjdiZTQ5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjkxNTk4NjRaIn19._oQb8T3lyxX50u4Jz4d5VgokkIirDbazcvsLUuFJeqY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,,Квартира с ливингом,Под навесом,3,1,300 см,134 200 €,15,53 м²,"Кишинёв мун., Кишинёв, Центр, str. Tudor Strișcă, 19/2",103627585,Новострой,Kомбинированный,53 м²,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Eвроремонт
,,Inamstro,https://999.md/ru/104089576?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODk1NzYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMTM5ZTZlMTAtNmQ0Mi00NTkxLWFjNzUtZDAyYmYzYjA1NDhiIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjkyMTIxOTFaIn19.rYY0G5uWvADITXFGMoX1xQgYjyvZR-_7Q3SsPsQSKJU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,,Квартира с ливингом,Oткрытое,8,,275 см,148 000 €,9,64 м²,"Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6",104089576,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,
1,,Lagmar Impex,https://999.md/ru/101792106?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3OTIxMDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNGI4NDEzNjMtZTE5Yy00YWFjLTg5NmEtM2ZjZmM5MjBiNTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjkyMjU4MDJaIn19.L7K5sy2TR4U3-0EWAWCYSGu0rUKoosJS3fdRd6rImAg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,,Квартира с ливингом,,2,1,,77 000 €,10,56 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",101792106,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,1-комнатная квартира,Белый вариант
1,Индивидуальная,Astercon,https://999.md/ru/102013891?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIwMTM4OTEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTc6NDI6NTYuMzI5MjUxMzE2WiJ9fQ.tf7Is10N10mUSPPzDX-t1U6-NRxUSwWiFD35Rtkxobs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,13 м²,Квартира с ливингом,Гараж,2,1,286 см,63 800 €,6,44 м²,"Кишинёв мун., Дурлешты, Центр, Durlești, 8",102013891,Новострой,Ячеистый Бетон,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Белый вариант
,,,https://999.md/ru/104065416?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNjU0MTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYzdmYzhkODYtNTkzMC00NDUwLTg1NGYtZWY0MzlkZjdiMmYwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxNzo0Mjo1Ni4zMjkzMjk2ODJaIn19.3dcEXksneD0AMrABp9jTGTZLxZn-2Xb0_eHLnENe7g8&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,,Квартира с ливингом,,3,,270 см,134 999 €,10,66 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 100/3",104065416,Новострой,Kирпичный,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/103968975?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA1NzYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5Njg5NzUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNjNmMDg1NDAtOGMxYy00ZWI4LWI5NTEtYmFmNjJmNDExMmUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjQyOjU2LjMyOTM2ODEyOFoifX0.H7vZiYJbGjPYtzTY-u5hX8F1h8YCJxjrRi0hUPimsWM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,Квартира без ливинга,Oткрытое,2,,,35 €,15,45 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testimiţeanu, 3/10",103968975,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Частное лицо,1-комнатная квартира,
