Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
3,Индивидуальная,,https://999.md/ru/103562385?location=subcategory&index=2154,Interactiv,,Oткрытое,9,3,,215 000 €,10,100 м²,"Кишинёв мун., Кишинёв, Центр, Alexandru cel Bun, 108",103562385,Новострой,Kомбинированный,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Косметический pемонт
1,Индивидуальная,,https://999.md/ru/102119719?location=subcategory&index=2155,Inamstro,,Oткрытое,12,1,,174 000 €,13,60 м²,"Кишинёв мун., Кишинёв, Буюканы, Calea Ieșilor, 6C",102119719,Новострой,Kомбинированный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Индивидуальный дизайн
1,,,https://999.md/ru/103843697?location=subcategory&index=2156,,,Oткрытое,5,1,,52 900 €,17,45 м²,"Кишинёв мун., Ставчены, Окраина, Unirii, 20/2",103843697,Новострой,Бетон,,"1-комнатная квартира,  Окраина,  Ставчены,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
Нет,Мс (Молд. Серия),,https://999.md/ru/101372241?location=subcategory&index=2157,,,Oткрытое,9,1,,63 000 €,9,35 м²,"Кишинёв мун., Кишинёв, Чокана, Ginta Latină, 7",101372241,Вторичный,Панельный,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
2,Индивидуальная,,https://999.md/ru/100601354?location=subcategory&index=2158,Exfactor-grup,,Oткрытое,3,2,,76 500 €,9,51 м²,"Кишинёв мун., Кишинёв, Ботаника, Dacia, 62, 62",100601354,Новострой,Kирпичный,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Незавершенное cтроительство
2,Варц (Варницкая),,https://999.md/ru/101569795?location=subcategory&index=2159,,,Oткрытое,9,2,,81 000 €,9,57 м²,"Кишинёв мун., Кишинёв, Телецентр, Pietrarilor, 8",101569795,Вторичный,Панельный,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/102645005?location=subcategory&index=2160,,,Oткрытое,7,2,,74 400 €,8,63 м²,"Яловены, Яловены, Центр, Ştefan cel Mare și Sfânt, 1",102645005,Новострой,Kирпичный,,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",Продам,Агентство,2-х комнатная квартира,Белый вариант
Нет,,,https://999.md/ru/103998157?location=subcategory&index=2161,,,Oткрытое,8,1,,29 900 €,9,15 м²,"Кишинёв мун., Кишинёв, Чокана, Petru Zadnipru, 4/2",103998157,Вторичный,Панельный,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/100408670?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA0MDg2NzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFhNzRmNTFlLTNjZmItNDJmZC1hNGJlLWE3MmI4ODczYTA4ZSIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0ODowNS4yMDQ2NjkyMjNaIn19.RXipwEHSc2h_Rw8z1xXXVIAN7HoHS53X9Mi3p9uK-S4&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2162,,,,1,,,449 MDL,2,20 м²,"Кишинёв мун., Кишинёв, Центр, ул. Букурешть, 7",100408670,Вторичный,Kирпичный,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,1-комнатная квартира,
Нет,Малосемейная,,https://999.md/ru/103766848?location=subcategory&index=2163,,,Oткрытое,3,,,32 999 €,9,21 м²,"Кишинёв мун., Кишинёв, Буюканы, Liviu Deleanu, 5V",103766848,Вторичный,Панельный,,"Комната,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,Комната,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103737187?location=subcategory&index=2164,Braus Imobiliare,,Подземная,10,1,,134 900 €,21,48 м²,"Кишинёв мун., Кишинёв, Чокана, Mircea cel Batran, 15b",103737187,Новострой,Kомбинированный,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/102775868?location=subcategory&index=2165,Exfactor-grup,,Oткрытое,13,1,,139 900 €,13,50 м²,"Кишинёв мун., Кишинёв, Буюканы, Vasile Lupu, 28",102775868,Новострой,Kирпичный,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/102961416?location=subcategory&index=2166,,,Oткрытое,5,2,,235 000 €,10,115 м²,"Кишинёв мун., Кишинёв, Центр, Bulevardul Ștefan cel Mare și Sfânt, 6",102961416,Вторичный,Kомбинированный,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/101873370?location=subcategory&index=2167,Nicons,,Oткрытое,2,1,,45 900 €,10,42 м²,"Кишинёв мун., Дурлешты, Центр, Cartușa, 99/7",101873370,Новострой,Kомбинированный,,"1-комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Незавершенное cтроительство
Нет,Индивидуальная,,https://999.md/ru/103892085?location=subcategory&index=2168,,,Oткрытое,1,1,,104 500 €,9,51 м²,"Кишинёв мун., Кишинёв, Буюканы, Liviu Deleanu, 5/6",103892085,Новострой,Kотельцовый,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Косметический pемонт
Нет,Индивидуальная,,https://999.md/ru/100588946?location=subcategory&index=2169,,,Oткрытое,6,1,,44 000 €,6,53 м²,"Кишинёв мун., Кишинёв, Ботаника, Independenței, 12/1",100588946,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/103742963?location=subcategory&index=2170,Exfactor-grup,,Подземная,3,2,,139 000 €,10,79 м²,"Кишинёв мун., Кишинёв, Буюканы, Ion Buzdugan, 13",103742963,Новострой,Kирпичный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/103910376?location=subcategory&index=2171,,,Oткрытое,3,1,,68 500 €,9,40 м²,"Кишинёв мун., Кишинёв, Ботаника, Dacia, 71/6",103910376,Вторичный,Бетон,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103501638?location=subcategory&index=2172,Interactiv,,Oткрытое,2,2,,180 000 €,10,74 м²,"Кишинёв мун., Кишинёв, Центр, Alexandru cel Bun, 108",103501638,Новострой,Kомбинированный,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103833739?location=subcategory&index=2173,,,Oткрытое,6,2,,108 290 €,8,84 м²,"Яловены, Яловены, Окраина, Basarabia, 9",103833739,Новострой,Kирпичный,,"2-х комнатная квартира,  Окраина,  Яловены,  Яловены",Продам,Агентство,2-х комнатная квартира,Белый вариант
Нет,143,Квартира с ливингом,https://999.md/ru/102203674?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIyMDM2NzQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6IjlkZjMwMGM3LTA3OTMtNDk2My1iODhlLWIwZjUwMzY5NDViYyIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTc6NDg6MDUuMjA0NzgwOTMzWiJ9fQ.lx-zWN-nDsJUEyFow1a_9uXBQ605nHVaJ4Qmx5OiY0g&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2174,,,Oткрытое,5,,2800 см,850 MDL,10,54 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 41/2",102203674,Вторичный,Панельный,32 м²,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,,2-х комнатная квартира,Косметический pемонт
Нет,Индивидуальная,,https://999.md/ru/103836871?location=subcategory&index=2175,,,Oткрытое,2,1,,88 000 €,9,50 м²,"Кишинёв мун., Кишинёв, Ботаника, dacia, 58",103836871,Новострой,Kирпичный,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/101444730?location=subcategory&index=2176,Lagmar Impex,,Oткрытое,3,1,,65 900 €,10,44 м²,"Кишинёв мун., Кишинёв, Старая Почта, Ceucari, 1/1",101444730,Новострой,Kирпичный,,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
2,Индивидуальная,,https://999.md/ru/102913405?location=subcategory&index=2177,AMIC,,Oткрытое,6,1,,79 900 €,6,51 м²,"Кишинёв мун., Кишинёв, Телецентр, Malina Mica, 20",102913405,Новострой,Kотельцовый,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103444624?location=subcategory&index=2178,Exfactor-grup,,Oткрытое,1,2,,92 000 €,10,55 м²,"Кишинёв мун., Кишинёв, Старая Почта, Vasile Badiu, 8/3",103444624,Новострой,Kомбинированный,,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/101010965?location=subcategory&index=2179,Astercon,,Oткрытое,7,1,,67 000 €,7,41 м²,"Кишинёв мун., Думбрава, Центр, Durlești, 10",101010965,Новострой,Kотельцовый,,"1-комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
2,143,,https://999.md/ru/103243879?location=subcategory&index=2180,,,Гараж,9,2,,78 000 €,9,75 м²,"Кишинёв мун., Сынжера, Окраина, Ion Creanga, 11/1",103243879,Вторичный,Панельный,,"3-х комнатная квартира,  Окраина,  Сынжера,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/101924102?location=subcategory&index=2181,Nicons,,Oткрытое,1,1,,86 900 €,10,50 м²,"Кишинёв мун., Дурлешты, Центр, Cartusa, 99/7",101924102,Новострой,Kомбинированный,,"2-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Варц (Варницкая),,https://999.md/ru/103472246?location=subcategory&index=2182,,,Oткрытое,2,2,,134 900 €,9,90 м²,"Кишинёв мун., Кишинёв, Чокана, Bulevardul Mircea cel Bătrân, 25",103472246,Вторичный,Панельный,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/102496485?location=subcategory&index=2183,AMIC,,Oткрытое,1,2,,181 900 €,10,101 м²,"Кишинёв мун., Кишинёв, Рышкановка, Andrei Doga, 28/5",102496485,Новострой,Kомбинированный,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/103613536?location=subcategory&index=2184,Estate Invest Company,,Oткрытое,2,2,,148 000 €,12,74 м²,"Кишинёв мун., Кишинёв, Телецентр, Ialoveni, 136/B",103613536,Новострой,Kирпичный,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/102809603?location=subcategory&index=2185,,,Oткрытое,6,2,,194 000 €,13,76 м²,"Кишинёв мун., Кишинёв, Буюканы, Alba-Iulia, 77/2",102809603,Новострой,Kомбинированный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Брж (Брежневка),,https://999.md/ru/103670514?location=subcategory&index=2186,,,Oткрытое,5,1,,76 500 €,5,40 м²,"Кишинёв мун., Кишинёв, Рышкановка, Miron Costin, 22",103670514,Вторичный,Kотельцовый,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,Eвроремонт
2,102,,https://999.md/ru/103865489?location=subcategory&index=2187,,,Oткрытое,5,2,,82 900 €,5,57 м²,"Кишинёв мун., Кишинёв, Рышкановка, Bulevardul Moscova, 20/4",103865489,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Без ремонта
1,Индивидуальная,,https://999.md/ru/103496389?location=subcategory&index=2188,,,Oткрытое,3,1,,99 000 €,6,54 м²,"Кишинёв мун., Кишинёв, Чокана, Ion Dumeniuc, 4",103496389,Новострой,Kомбинированный,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Брж (Брежневка),,https://999.md/ru/103953445?location=subcategory&index=2189,,,Oткрытое,5,2,,64 900 €,5,65 м²,"Кишинёв мун., Кишинёв, Ботаника, Sarmizegetusa, 37/4",103953445,Вторичный,Kотельцовый,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Без ремонта
2,Мс (Молд. Серия),,https://999.md/ru/103837626?location=subcategory&index=2190,,,Oткрытое,9,1,,125 000 €,9,76 м²,"Кишинёв мун., Кишинёв, Ботаника, Bulevardul Dacia, 38/8",103837626,Вторичный,Панельный,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/104079108?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzkxMDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNmJiMGQ3ZDAtM2RkOC00Yjk2LTgxYzEtNjgyMjA2Y2UxZGRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzQwNDMwNFoifX0.kT9rgvgA5zkjJHAv7U8Pl3Pxcne2M1PLxSuGgEmXT0M&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,,2,,,500 €,9,43 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Sucevița, 18/1",104079108,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Застройщик,1-комнатная квартира,
2,Индивидуальная,Квартира с ливингом,https://999.md/ru/102866534?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4NjY1MzQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTEzMTk3MGItYmRiMy00NTgxLWFjMzMtMjg3MDU2OWJmNmRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzQ0MzM5OFoifX0.LxHW0kAPuY-zm7Wh19ihrtWd9onrU9iaOyRIvuIUrFs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,Eldorado Terra,28 м²,Oткрытое,3,2,,228 000 €,11,97 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/7",102866534,Новострой,Mонолитный,,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,Частное лицо,4-x комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/102898285?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4OTgyODUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6IjlkZjMwMGM3LTA3OTMtNDk2My1iODhlLWIwZjUwMzY5NDViYyIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTc6NDg6MDUuMTkzNDY3MTIyWiJ9fQ.gfv09kKVuPKybp7pyIHKJgVZZ5YPTNqeyL8aOEXUuZk&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,Exfactor-grup,,Oткрытое,11,1,,50 €,11,60 м²,"Кишинёв мун., Кишинёв, Центр, ул. Андрей Дога, 2/1",102898285,Новострой,,60 м²,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,2-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/104084854?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODQ4NTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMTQ1YzJhNWUtNTYwMy00NTkxLTg4YjktYTJhNDA2MGEyNGMzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzUyNjg3MloifX0.Ejt5a-NgerhDs15PRPf0KszHCtKf4reI-aZ5E0zd6HM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,,,Oткрытое,10,1,,600 MDL,12,70 м²,"Кишинёв мун., Кишинёв, Центр, Constatin Varnav , 20",104084854,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/102013891?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIwMTM4OTEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTc6NDg6MDUuMTkyOTQ1Mjg3WiJ9fQ.DxBA7G4feel5O6nRjRd6_jZD6GFfNGnQdDKYXXYY048&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,Astercon,13 м²,Гараж,2,1,286 см,63 800 €,6,44 м²,"Кишинёв мун., Дурлешты, Центр, Durlești, 8",102013891,Новострой,Ячеистый Бетон,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/76838836?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI3NjgzODgzNiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiNmE1ZTFhYmItNzdjMC00MWJjLTlhNjUtZjYzZGM3OWMwYWY3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo0ODowNS4xOTI5ODI2NzFaIn19.Q747NulBCpGa_TncaAPUTg9R4sUip51sAbhQwL_qWsQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,,15 м²,Oткрытое,15,1,300 см,75 €,15,90 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 6/2",76838836,Новострой,Kотельцовый,75 м²,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,3-х комнатная квартира,Индивидуальный дизайн
,,Квартира с ливингом,https://999.md/ru/103682003?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2ODIwMDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYWIzMzA5OWItNzRkYS00NmFjLTk4NTMtYTZlOGVlNTA1NTc0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzAxNTE5WiJ9fQ.u4R3W_xhqvIe--7GXoaA4odudEfLki1S_Kd4z2EDDO0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,,,,3,,,1 350 €,7,120 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Iorga, 9",103682003,Вторичный,,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,3-х комнатная квартира,
,,,https://999.md/ru/59160921?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI1OTE2MDkyMSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiJiNDEwMzQwNS00MjZiLTRlMGMtOWViOC03ZjRkY2RmNzMyYTQiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzA0MDcwNloifX0.HJ65nr_eolYjo4q4YBo9-_f9ktJlawzNB2qI5ePK5RE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,,,,2,,,699 MDL,11,32 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/a",59160921,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,
,,,https://999.md/ru/70397808?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI3MDM5NzgwOCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJmNmE2YzliNS02ZjRhLTQ3Y2UtYjIyYi1hYTlhYjk5OGVhNDkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE3OjQ4OjA1LjE5MzE2MzIzNFoifX0.ZIhJmYxTHs4cuR4eic2IE76RAdqS88896mgakbmenmE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,,,,6,,,250 MDL,10,45 м²,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",70397808,Новострой,,,"на 3 часа - 250 лей, на ночь - 500 лей в центре Кишинева - ул.Ismail 88, сдаем 24/24.",Сдаю посуточно,Агентство,1-комнатная квартира,
,,Квартира с ливингом,https://999.md/ru/102884930?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTA4ODUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4ODQ5MzAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImQ4MGQyMmM1LTA3NTQtNDgxYS05Y2IxLTM2N2YzNzFmYTMzNiIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTc6NDg6MDUuMTkzMjI3NTA5WiJ9fQ.ZAUY4uj5Yiks4dI_feMTvE0Xn9yXRiIz5MGyE4fKBmI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,,,5,,,83 000 €,5,47 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 161/4",102884930,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
