Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
2,Индивидуальная,,https://999.md/ru/103807098?location=subcategory&index=2312,Orizont Construct,,Oткрытое,6,2,,185 500 €,10,106 м²,"Кишинёв мун., Кишинёв, Буюканы, Alba Iulia, 93",103807098,Новострой,Kотельцовый,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Косметический pемонт
Нет,Индивидуальная,,https://999.md/ru/103971132?location=subcategory&index=2313,,,Подземная,3,1,,77 000 €,15,45 м²,"Кишинёв мун., Кишинёв, Рышкановка, Renasterii Nationale, 33",103971132,Новострой,Kирпичный,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Незавершенное cтроительство
1,Индивидуальная,,https://999.md/ru/103476762?location=subcategory&index=2314,Solomon Construct Imobil,,Oткрытое,9,1,,99 500 €,11,60 м²,"Кишинёв мун., Кишинёв, Ботаника, Jubiliara 39/1, 39/1",103476762,Новострой,Kирпичный,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
4 и более,Индивидуальная,,https://999.md/ru/103755170?location=subcategory&index=2315,Terconvit SA,,Oткрытое,4,2,,299 000 €,8,134 м²,"Кишинёв мун., Кишинёв, Центр, Mitropolit Petru Movilă, 23/5",103755170,Новострой,Kотельцовый,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,Агентство,3-х комнатная квартира,Eвроремонт
Нет,,,https://999.md/ru/103411424?location=subcategory&index=2316,,,Oткрытое,4,1,,44 900 €,5,24 м²,"Кишинёв мун., Кишинёв, Ботаника, Salcâmilor, 22/7",103411424,Вторичный,Kотельцовый,,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,Комната,Eвроремонт
,,,https://999.md/ru/103796425?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3OTY0MjUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZWM0YWJhZDgtMTA4ZS00NzM0LWJlOGUtYzI2ZWQ0M2VkNzQ5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyNTMzODc2OVoifX0.d_EWyXPUyfq1ycgGdGchrXK42xT-byFuUzHC5kbPin0&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2317,,,,9,,,124 000 €,10,71 м²,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/3",103796425,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
1,Индивидуальная,,https://999.md/ru/103734101?location=subcategory&index=2318,,,Oткрытое,4,2,,114 900 €,9,66 м²,"Кишинёв мун., Кишинёв, Чокана, Milescu Spataru, 57\c",103734101,Новострой,Kирпичный,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Незавершенное cтроительство
1,Индивидуальная,,https://999.md/ru/103025477?location=subcategory&index=2319,Eldorado Terra,,Oткрытое,11,1,,108 000 €,16,42 м²,"Кишинёв мун., Кишинёв, Буюканы, Nicolae Testemițanu, 3/10",103025477,Новострой,Ячеистый Бетон,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/102154341?location=subcategory&index=2320,Exfactor-grup,,Oткрытое,7,2,,129 990 €,10,72 м²,"Кишинёв мун., Кишинёв, Буюканы, Ion Buzdugan, 13",102154341,Новострой,Kирпичный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
Нет,Индивидуальная,,https://999.md/ru/101872804?location=subcategory&index=2321,Inamstro,,Oткрытое,4,1,,120 000 €,6,48 м²,"Кишинёв мун., Кишинёв, Буюканы, Liviu Deleanu, 10/7",101872804,Новострой,Kирпичный,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,,,https://999.md/ru/102259314?location=subcategory&index=2322,,,Oткрытое,3,1,,54 000 €,9,45 м²,"Кишинёв мун., Дурлешты, Центр, Cartusa, 95/5",102259314,Новострой,Kирпичный,,"1-комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/103135717?location=subcategory&index=2323,Inamstro,,Oткрытое,3,1,,219 000 €,11,88 м²,"Кишинёв мун., Кишинёв, Буюканы, Ioana Radu, 27/2",103135717,Новострой,Kирпичный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,Брж (Брежневка),,https://999.md/ru/103022148?location=subcategory&index=2324,,,Oткрытое,6,1,,75 000 €,6,51 м²,"Кишинёв мун., Кишинёв, Ботаника, Nicolai Zelinski, 35",103022148,Вторичный,Kотельцовый,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103815458?location=subcategory&index=2325,Poliprim Grup,,Oткрытое,2,1,,49 500 €,9,48 м²,"Кишинёв мун., Дурлешты, Центр, Nicolae Dimo, 24",103815458,Новострой,Kотельцовый,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,Агентство,1-комнатная квартира,Незавершенное cтроительство
1,Индивидуальная,,https://999.md/ru/102644857?location=subcategory&index=2326,Solomon Construct Imobil,,Подземная,5,2,,109 900 €,12,73 м²,"Кишинёв мун., Кишинёв, Ботаника, Grenoble, 134",102644857,Новострой,Kирпичный,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Незавершенное cтроительство
2,Индивидуальная,,https://999.md/ru/100805989?location=subcategory&index=2327,Basconslux,,Oткрытое,12,2,,149 900 €,11,81 м²,"Кишинёв мун., Кишинёв, Буюканы, Alba Iulia, 87",100805989,Новострой,Kотельцовый,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/102175389?location=subcategory&index=2328,Dansicons,,Oткрытое,4,1,,178 000 €,10,65 м²,"Кишинёв мун., Кишинёв, Буюканы, Nicolae Costin, 54",102175389,Новострой,Kирпичный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
Нет,Гостинка,,https://999.md/ru/103681384?location=subcategory&index=2329,,,,2,1,,31 200 €,5,28 м²,"Кишинёв мун., Кишинёв, Ботаника, Muncești, 812",103681384,Вторичный,Kотельцовый,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Без ремонта
1,Мс (Молд. Серия),,https://999.md/ru/103227962?location=subcategory&index=2330,,,Oткрытое,8,2,,85 000 €,10,54 м²,"Кишинёв мун., Кишинёв, Чокана, Nicolae Milescu Spătarul, 1",103227962,Вторичный,Панельный,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/103682003?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2ODIwMDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYWIzMzA5OWItNzRkYS00NmFjLTk4NTMtYTZlOGVlNTA1NTc0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyNTM4OTUzMVoifX0.SVtEnttDUGscD7XKrNcTEXikPJ2SUPbz97kJoXAN6FQ&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2331,,,,3,,,1 350 €,7,120 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Iorga, 9",103682003,Вторичный,,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,3-х комнатная квартира,
Нет,Индивидуальная,,https://999.md/ru/103961357?location=subcategory&index=2332,Golban Trade,,Oткрытое,6,1,,89 900 €,7,43 м²,"Кишинёв мун., Дурлешты, Центр, Regina Elisabeta, 2/B",103961357,Новострой,Kирпичный,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103227701?location=subcategory&index=2333,,,Oткрытое,9,1,,148 000 €,11,66 м²,"Кишинёв мун., Кишинёв, Рышкановка, Dimo, 4/1",103227701,Новострой,Kирпичный,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
2,Индивидуальная,,https://999.md/ru/103551729?location=subcategory&index=2334,,,Oткрытое,4,1,,104 900 €,16,64 м²,"Кишинёв мун., Кишинёв, Скулянка, Calea Ieșilor, 61/2",103551729,Вторичный,Mонолитный,,"3-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Косметический pемонт
1,Индивидуальная,,https://999.md/ru/102075999?location=subcategory&index=2335,Nicons,,Oткрытое,8,1,,61 490 €,10,52 м²,"Кишинёв мун., Дурлешты, Центр, Cartusa, 99/10",102075999,Новострой,Kомбинированный,,"2-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Незавершенное cтроительство
,,Квартира с ливингом,https://999.md/ru/103491183?location=subcategory&index=2336,,,Oткрытое,3,1,,98 000 €,10,42 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, 12/2",103491183,Новострой,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
1,,,https://999.md/ru/87741757?location=subcategory&index=2337,Estate Invest Company,,,Цоколь,,,81 420 €,6,59 м²,"Кишинёв мун., Думбрава, Центр, str. Durlești, 2b",87741757,Новострой,Kирпичный,,"2-х комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,
,,,https://999.md/ru/103607853?location=subcategory&index=2338,Lagmar Impex,,Oткрытое,4,1,,56 700 €,9,42 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",103607853,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Белый вариант
,,,https://999.md/ru/89846135?location=subcategory&index=2339,,,,9,,,370 000 €,14,152 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Hristo Botev, 6",89846135,Новострой,,152 м²,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,
1,,Квартира с ливингом,https://999.md/ru/103571007?location=subcategory&index=2340,,,,7,2,,150 900 €,8,71 м²,"Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, ---",103571007,Новострой,,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
2,,,https://999.md/ru/103871147?location=subcategory&index=2341,Gonvaro-Con,,Oткрытое,4,2,,123 950 €,8,67 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Drumul Taberei, 23",103871147,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
3,,Квартира с ливингом,https://999.md/ru/103836302?location=subcategory&index=2342,Astercon,,,5,2,,119 900 €,12,65 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 61/4",103836302,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/103776302?location=subcategory&index=2343,,,,2,,,73 405 €,5,63 м²,"Кишинёв мун., Дурлешты, Центр, str. Bisericii, ---",103776302,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
1,Мс (Молд. Серия),,https://999.md/ru/104116282?location=subcategory&index=2344,,,Oткрытое,5,2,,119 900 €,5,71 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 20/1",104116282,Вторичный,Mонолитный,68 м²,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,3-х комнатная квартира,Eвроремонт
2,,,https://999.md/ru/100038769?location=subcategory&index=2345,Exfactor-grup,,,3,2,,107 500 €,9,72 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 60/5",100038769,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
,,,https://999.md/ru/102941804?location=subcategory&index=2346,,,Подземная,2,2,,175 000 €,9,68 м²,"Кишинёв мун., Кишинёв, Буюканы,  Alba Iulia , 113",102941804,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
Нет,,,https://999.md/ru/80783257?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDc4MzI1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJlNDhjZmZiOC0zMjg4LTQyNWQtYTRiOC05NTZhZGY0YmI1MzkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDE0MTk1NFoifX0.oAkPo-TJ8sqGAUPBUosMYIRC7Oc0DJQO8qRmH5IBf3o&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,,,Oткрытое,8,1,,40 €,15,40 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/6",80783257,Новострой,Kотельцовый,,"1-комнатная квартира, 40 м², Центр, Кишинёв",Сдаю посуточно,Частное лицо,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/103765207?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3NjUyMDciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiMjA0OTQyY2YtYTE1OS00YTgyLTk4MDQtMzg5NjFkZjBhMWQ1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDE3NjQ2MVoifX0.by1guGvL60a7YdMFD6U6nCrHFcHuYKgZcR5cx4uXhO8&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,,9,,,45 000 €,18,42 м²,"Кишинёв мун., Кишинёв, Ботаника, şos. Munceşti, 94",103765207,Новострой,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,
1,,Квартира с ливингом,https://999.md/ru/102719607?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI3MTk2MDciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmI3MjU4OGYtMzBhZi00OWIzLWE2ZTUtZjcyNjExZGFiYzRjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDIxMjc1M1oifX0.E3wMxp7HQAcq9I1SQuM-CjHx4nVoUqvYJF9KS7xfsjk&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,13,1,,849 MDL,14,67 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testemițanu, 3/17",102719607,Новострой,Бетон,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Агентство,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/100618094?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA2MTgwOTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiY2M4NGVkY2YtZGQyOC00MjgzLThjZmYtYmVjNWI4ZGVhMDQ3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgyMDIzODk0NFoifX0.esrDFli_lTMSZnTI8fPgKYb1Z_ABgp40IJ_eN6rtheU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,Horus,,,5,,,198 000 €,15,86 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Matei Basarab, 1/1",100618094,Новострой,,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
2,,Квартира с ливингом,https://999.md/ru/100141581?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDAxNDE1ODEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZTU2ZGI1M2UtNzQ1OS00ZWE1LTlkYTgtMjBhNjJlMGViMTg1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgxOTc2MzkyWiJ9fQ.UJhEXqwGhc8zFns7g9pLMspsLLHHT3iHeUdj_xQxcbc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,,8 м²,Oткрытое,5,1,260 см,480 €,5,62 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 4",100141581,Вторичный,Kотельцовый,54 м²,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,Косметический pемонт
,,Квартира с ливингом,https://999.md/ru/104050390?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNTAzOTAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjBjZjI2YjAtMzliOS00ZGNlLTkwZTMtNzFjOGIyOWY1YzY1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo1ODoyMi44MTk3ODgxMTZaIn19.r4Mbxs5l9DeejJh7vzGH9fDsUCO6UufIrXLZB1D6tdg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,,,,5,,,99 900 €,7,48 м²,"Кишинёв мун., Дурлешты, Центр, str. Alexandr Orlov, 46",104050390,Новострой,,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,
,,,https://999.md/ru/102831793?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzE3OTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMTc6NTg6MjIuODE5ODE3MTYyWiJ9fQ.R_GL_90ZWHNoFxA3QszQqB1es11zFX0JrUGpw8YLNxs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,,,,,,,81 432 €,,,,102831793,,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,,,
1,,Квартира без ливинга,https://999.md/ru/103368501?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjg1MDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjJlMDZhOTItYzIzOS00NzFiLWEyOGItYTJiMzMwZjY0NTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgxOTg1NDQ5M1oifX0.i_HrZrGwUDM86vWtWnTfeEYFficho23Zk4AgHGEmhxY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,Ecovzor,,Oткрытое,5,2,295 см,88 200 €,7,63 м²,"Кишинёв мун., Криково, Центр, str. Vasile Alescandri, 5",103368501,Новострой,Mонолитный,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/104103448?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDM0NDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNWQwNDkwNTItOTE2Yy00MTk0LTk4MDItZmQzMWI4OTZhZDU5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE3OjU4OjIyLjgxOTk5MDQzNFoifX0.zVXQT-pAsT9a3HDUoAAKwEFkjKFHPG7KLKtKWUOqN60&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,,,,2,,,199 900 €,8,105 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Pandurilor, 42",104103448,Новострой,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,Индивидуальный дизайн
2,,Квартира с ливингом,https://999.md/ru/81834115?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MTgzNDExNSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiZmI3NDhhYTQtM2I5Zi00NDgwLWI1NjctOTVmOTJlYTViMDI1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxNzo1ODoyMi44MjAwMjkzODRaIn19.Hr9up8WLh2Ch1aLng96MNaIDqvk8c3fBIQlDB_89RJg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,,Oткрытое,8,2,270 см,160 000 €,9,146 м²,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/4",81834115,Новострой,Kомбинированный,,"4-x комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,4-x комнатная квартира,Белый вариант
1,,Квартира с ливингом,https://999.md/ru/101794768?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTE1MDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3OTQ3NjgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImNkMjVlNDlkLTBiNDgtNDEzZi05YWIwLWFjZTRhY2Q1ZmQ3OSIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTc6NTg6MjIuODIwMDQzODgxWiJ9fQ.aBst_QivWJwzFjAvhu6aRDApUsXqSIDwAq1dllPJ5uY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,Solomon Construct Imobil,,,1,2,290 см,77 030 €,10,72 м²,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24a",101794768,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Незавершенное cтроительство
