Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
1,Индивидуальная,,https://999.md/ru/103865168?location=subcategory&index=2468,,,Oткрытое,5,1,,24 000 €,5,18 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Belgrad, .",103865168,Вторичный,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
2,Индивидуальная,,https://999.md/ru/103865349?location=subcategory&index=2469,,,Oткрытое,7,2,,78 000 €,9,51 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Dacia, .",103865349,Новострой,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
,,,https://999.md/ru/104102103?location=subcategory&index=2470,,,,10,,,136 900 €,13,66 м²,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 46",104102103,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103883196?location=subcategory&index=2471,,,Oткрытое,1,1,,125 000 €,9,68 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Petrarilor, .",103883196,Новострой,,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
2,Малосемейная,,https://999.md/ru/103544599?location=subcategory&index=2472,,,,3,1,,49 900 €,5,35 м²,"Кишинёв мун., Кишинёв, Чокана, Maria Drăgan , 26",103544599,Вторичный,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/103374185?location=subcategory&index=2473,,,,3,1,,115 000 €,9,50 м²,"Кишинёв мун., Дурлешты, Центр,  Nicolae Dimo, 24",103374185,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,Индивидуальная,,https://999.md/ru/102971141?location=subcategory&index=2474,,,,8,1,,185 000 €,9,72 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13",102971141,Новострой,Kомбинированный,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,Индивидуальная,,https://999.md/ru/103420782?location=subcategory&index=2475,,,Oткрытое,8,1,,47 000 €,9,24 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Florilor, .",103420782,Вторичный,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/103642758?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NDI3NTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjA5OjAxLjQ4NDI4OTQ0WiJ9fQ.YO2gtFtbn1bccx0hWc0nDNBwIT6Kt76326LwJynJW4A&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2476,,,,4,,,600 MDL,11,35 м²,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",103642758,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,1-комнатная квартира,
1,Индивидуальная,,https://999.md/ru/101318187?location=subcategory&index=2477,,,Oткрытое,6,1,,130 000 €,10,57 м²,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, .",101318187,Новострой,,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/103199140?location=subcategory&index=2478,,,,2,1,,199 000 €,10,75 м²,"Кишинёв мун., Кишинёв, Ботаника, Ghica Voda, 5/2",103199140,Новострой,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103541948?location=subcategory&index=2479,,,Oткрытое,1,1,,97 900 €,11,41 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Traian, .",103541948,Новострой,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
2,102,,https://999.md/ru/103634206?location=subcategory&index=2480,,,Oткрытое,1,1,,87 400 €,5,56 м²,"Кишинёв мун., Кишинёв, Старая Почта, str. Gheorghe Madan, .",103634206,Вторичный,,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103894509?location=subcategory&index=2481,,,Oткрытое,8,1,,91 900 €,9,53 м²,"Кишинёв мун., Кишинёв, Чокана,  Mircea cel Batrin, 17",103894509,Вторичный,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Косметический pемонт
,Индивидуальная,,https://999.md/ru/103606176?location=subcategory&index=2482,,,,3,1,,54 900 €,9,42 м²,"Кишинёв мун., Гидигич, Окраина,  Ștefan cel Mare , 1",103606176,Новострой,,,"1-комнатная квартира,  Окраина,  Гидигич,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/103356667?location=subcategory&index=2483,,,Oткрытое,3,1,,110 000 €,7,47 м²,"Кишинёв мун., Дурлешты, Центр, str. Durlesti, .",103356667,Новострой,,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
2,Индивидуальная,,https://999.md/ru/102580962?location=subcategory&index=2484,,,Oткрытое,8,2,,190 000 €,10,112 м²,"Кишинёв мун., Кишинёв, Телецентр, ул. Гренобле, .",102580962,Новострой,,,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103346551?location=subcategory&index=2485,,,Oткрытое,6,2,,84 000 €,16,69 м²,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latina, .",103346551,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
2,Индивидуальная,,https://999.md/ru/103226058?location=subcategory&index=2486,,,Oткрытое,4,2,,126 900 €,10,72 м²,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spatarul, .",103226058,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Белый вариант
,,,https://999.md/ru/103991321?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5OTEzMjEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiY2JkYWM0YjktMzI4NC00MzlhLTkwM2MtMWY2Y2I5MjViZTg2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODowOTowMS40ODQzNTc4NThaIn19.gI0YBAcLt0A4K_B45ltlAYyEzh1h_XhpcdZLQ6dg0NE&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2487,,,Oткрытое,3,,,45 999 €,9,25 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, 94/1",103991321,Вторичный,,19 м²,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
,Индивидуальная,,https://999.md/ru/102623932?location=subcategory&index=2488,,,Oткрытое,9,1,,185 000 €,12,86 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Tudor Strișcă, .",102623932,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/103170196?location=subcategory&index=2489,Lagmar Impex,,Подземная,8,2,,101 125 €,14,81 м²,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14",103170196,Новострой,,,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,3-х комнатная квартира,Белый вариант
,Индивидуальная,,https://999.md/ru/102615910?location=subcategory&index=2490,,,Oткрытое,8,2,,90 000 €,9,76 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Cetatea Alba, .",102615910,Вторичный,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
2,Индивидуальная,,https://999.md/ru/103347842?location=subcategory&index=2491,,,Oткрытое,9,2,,118 000 €,10,81 м²,"Кишинёв мун., Ставчены, Центр, Stăuceni, .",103347842,Новострой,,,"3-х комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",,Агентство,3-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/102614394?location=subcategory&index=2492,,,Oткрытое,10,2,,134 000 €,10,75 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, .",102614394,Вторичный,,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/103411902?location=subcategory&index=2493,,,Oткрытое,9,1,,95 000 €,9,90 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Albisoara, .",103411902,Вторичный,,,"4-x комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,4-x комнатная квартира,Eвроремонт
,Индивидуальная,,https://999.md/ru/103383906?location=subcategory&index=2494,,,Подземная,10,2,,220 000 €,13,82 м²,"Кишинёв мун., Кишинёв, Центр, str. Ion Nistor, .",103383906,Новострой,,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
,143,,https://999.md/ru/103361307?location=subcategory&index=2495,,,,9,,,79 000 €,10,55 м²,"Кишинёв мун., Кишинёв, Чокана, str. Alecu Russo, 61",103361307,Вторичный,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,
1,143,,https://999.md/ru/103560771?location=subcategory&index=2496,,,Oткрытое,5,2,,118 900 €,9,60 м²,"Кишинёв мун., Кишинёв, Центр, Albișoara, 18",103560771,Вторичный,Панельный,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,Индивидуальная,,https://999.md/ru/43842705?location=subcategory&index=2497,,18 м²,Oткрытое,1,1,250 см,159 888 €,5,90 м²,Расположение,43842705,Вторичный,Kотельцовый,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,Eвроремонт
2,Индивидуальная,,https://999.md/ru/102709929?location=subcategory&index=2498,,,Oткрытое,3,1,,67 200 €,11,64 м²,"Кишинёв мун., Дурлешты, Центр, ул. Николае Димо, .",102709929,Новострой,,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Белый вариант
,,,https://999.md/ru/102994970?location=subcategory&index=2499,Ecovzor,,Oткрытое,8,1,,89 900 €,11,39 м²,"Кишинёв мун., Кишинёв, Старая Почта, str-la Studenților, 15a",102994970,Новострой,,,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/103208770?location=subcategory&index=2500,,,,2,,,165 000 €,11,67 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Jubiliară, 39/1",103208770,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
1,Индивидуальная,,https://999.md/ru/103179305?location=subcategory&index=2501,,,Oткрытое,2,1,,105 900 €,4,57 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, .",103179305,Вторичный,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/102448003?location=subcategory&index=2502,,,Oткрытое,3,1,,75 600 €,3,56 м²,"Кишинёв мун., Чореску, Окраина, str. Alexei Mateevici, comple",102448003,Новострой,,,"2-х комнатная квартира,  Окраина,  Чореску,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Белый вариант
,Индивидуальная,Квартира с ливингом,https://999.md/ru/101739166?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3MzkxNjYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiOWUwYzE0NTktMWUwMS00ZjMyLWJiODktZDY2ODMzZGQwNmY2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODowOTowMS40ODM4NTM5MjdaIn19.OWfdH9L8Nb6gLC9ez4BFrShFXtP8ymmT6XrtEarQOvM&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,NG Invest,,,2,1,,195 000 €,12,54 м²,"Кишинёв мун., Кишинёв, Центр, str. Serghei Lazo, 46",101739166,Новострой,Kирпичный,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,1-комнатная квартира,Белый вариант
,,,https://999.md/ru/104103314?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDMzMTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYTU2YjMzNTMtYWVmMy00YWM1LThjZjAtNWViNThjM2JhNTcyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjA5OjAxLjQ4Mzg2OTQ0NFoifX0.YS8jvKJQh06sdo26qxlEztAcXIOHUZu7nfSjtlTiUdQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,,8,,,109 900 €,9,55 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 130/3",104103314,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/104077716?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzc3MTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYmUzNWQzOGQtMDFiOS00MzRiLWIzZWUtNWExMGQ4MTEyYmYyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODowOTowMS40ODM4ODE5NTZaIn19.H11vYT8tl6_DC42VvQD3wguE-K0nLcXZOiup_15ezOU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,Oткрытое,3,1,,296 400 €,12,78 м²,"Кишинёв мун., Кишинёв, Центр, str. Ciuflea, 1",104077716,Новострой,,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,Белый вариант
1,Индивидуальная,,https://999.md/ru/88100281?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4ODEwMDI4MSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiI0M2NmMDQyNS0yNGFiLTQ0NmItYjg2Ny00ODU4OWVlOTQ4OTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDE4OjA5OjAxLjQ4MzkyMjIxWiJ9fQ.UDegVhgDFPINqOE9Wn1sUOZDPu-DUN7O2Y_CCosybeI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,,,Гараж,4,2,292 см,74 800 €,8,68 м²,"Бельцы мун., Бельцы, Автовокзал, str. Nicolae Iorga, 26",88100281,Новострой,Kирпичный,68 м²,"2-х комнатная квартира,  Автовокзал,  Бельцы,  Бельцы мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/100618094?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA2MTgwOTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiY2M4NGVkY2YtZGQyOC00MjgzLThjZmYtYmVjNWI4ZGVhMDQ3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjA5OjAxLjQ4MzU4MTMyOFoifX0.7NWojqvB3znnIEuosc100uM6kmBJw5FCk_zD6gb64vU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,Horus,,,5,,,198 000 €,15,86 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Matei Basarab, 1/1",100618094,Новострой,,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Eвроремонт
2,Индивидуальная,,https://999.md/ru/79592292?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI3OTU5MjI5MiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiI3NjUwZTA0YS1lYzlhLTQ0OTAtYmI5MS1iNjFiMWQwY2JlMzciLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJwbHVzIiwidCI6IjIwMjYtMDQtMjBUMTg6MDk6MDEuNDgzNjA4NTAyWiJ9fQ.TBUHt51CNELn1ubFzXms8kFT778XmZHsEl-AYvfP8xE&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,,15 м²,Oткрытое,13,1,300 см,230 000 €,15,92 м²,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 41/b",79592292,Новострой,Kомбинированный,75 м²,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,Индивидуальный дизайн
,,,https://999.md/ru/63151799?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI2MzE1MTc5OSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJmNmE2YzliNS02ZjRhLTQ3Y2UtYjIyYi1hYTlhYjk5OGVhNDkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE4OjA5OjAxLjQ4MzYyNTU5M1oifX0.RbdsOx1UWWb2GWhYJp_e0yMnx2U0aXavlP4sMkLTLpI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,,,,6,,,250 MDL,10,45 м²,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",63151799,Новострой,,,"pe 3 ore - 250 lei, pe noapte - 500 lei, in centru, chirie 24/24.",Сдаю посуточно,Агентство,1-комнатная квартира,
,,,https://999.md/ru/104034054?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMzQwNTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjkyNjA4MzQtZmY1My00MDhlLTlkMDItZjQzNmI1OTVjYWJmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODowOTowMS40ODM2MzgzMDFaIn19.fWBFxWRxxZc3KHPm05QD_8GWYtTrNFS8D24WwsFp9ik&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,,,,4,,,450 €,10,50 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Sălcuța, 13",104034054,Вторичный,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,
1,Индивидуальная,,https://999.md/ru/104096753?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTY3NTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTU3ZjFmMGEtODFiNi00NDE1LWFhZWYtZjNjZjkwMmYyYTU3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjA5OjAxLjQ4MzczNjMwOFoifX0.uGT4u3TA2uo6nAmQUdm4gPNySHPWOgbL_8S7ygI_BRs&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,,9 м²,,5,2,275 см,83 000 €,5,60 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Dumitru Rîșcanu, 33/1",104096753,Вторичный,Kотельцовый,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Индивидуальный дизайн
,,,https://999.md/ru/103991321?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5OTEzMjEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiY2JkYWM0YjktMzI4NC00MzlhLTkwM2MtMWY2Y2I5MjViZTg2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODowOTowMS40ODM3NTA5MjdaIn19.ypwAwREcOU1dEXbo7h8-zPap_WG7HMzezkW8_fR2vT8&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,,Oткрытое,3,,,45 999 €,9,25 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, 94/1",103991321,Вторичный,,19 м²,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/103814913?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTIxNDEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM4MTQ5MTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTg6MDk6MDEuNDgzNzg1MzI5WiJ9fQ.7ZTxvxNNEZ5TlG4v4nyDyx9UTtaqYDXjlwh2C8xSHbc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,Inamstro,,Oткрытое,6,1,,149 500 €,11,54 м²,"Кишинёв мун., Кишинёв, Буюканы, ул. Штефан Няга, 67",103814913,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
