Санузел,Общая площадь,Состояние квартиры,Количество этажей,Парковочное место,title,link,id,Площадь кухни,Жилая площадь,Планировка,Жилой фонд,Балкон / лоджия,Ливинг,price,Тип,Количество комнат,Этаж,Автор объявления,Высота потолков,Тип здания,Адрес,Застройщик
1,39 м²,Незавершенное cтроительство,10,Oткрытое,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104096429?location=subcategory&index=4811,104096429,,,Индивидуальная,Новострой,Нет,,47 000 €,Продам,1-комнатная квартира,4,Агентство,,Kомбинированный,"Кишинёв мун., Кишинёв, Телецентр, Ialoveni, 136",Estate Invest Company
2,71 м²,Незавершенное cтроительство,16,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104096568?location=subcategory&index=4812,104096568,,,Индивидуальная,Новострой,Нет,,104 900 €,Продам,2-х комнатная квартира,10,Агентство,,Kомбинированный,"Кишинёв мун., Кишинёв, Рышкановка, Tudor Vladimirescu, J",Lagmar Impex
,75 м²,Eвроремонт,13,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103366835?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjY4MzUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZjVmZTVjYzItOTMzOC00ZTBjLWI3NTAtYWNhZTY0ZjNiNzc0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjI1OjQyLjM5NzM0NTQ0NVoifX0.qyfx8u_cHjGQ3TERHb0KBHg7R_Qn9sv4eWgCZ-Hgu-I&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4813,103366835,,,,Новострой,,Квартира с ливингом,192 000 €,Продам,2-х комнатная квартира,9,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",Exfactor-grup
1,62 м²,Eвроремонт,5,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103302454?location=subcategory&index=4814,103302454,,,Индивидуальная,Вторичный,Нет,,99 000 €,Продам,2-х комнатная квартира,4,Агентство,,Kотельцовый,"Кишинёв мун., Кишинёв, Буюканы, Ion Creangă, 43",
1,45 м²,Eвроремонт,6,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104062480?location=subcategory&index=4815,104062480,,,Индивидуальная,Вторичный,Нет,,92 500 €,Продам,2-х комнатная квартира,5,Агентство,,Kотельцовый,"Кишинёв мун., Кишинёв, Телецентр, Ialoveni, 96",
2,67 м²,Косметический pемонт,15,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103997679?location=subcategory&index=4816,103997679,,,Индивидуальная,Новострой,1,,190 000 €,Продам,2-х комнатная квартира,9,Агентство,,Ячеистый Бетон,"Кишинёв мун., Кишинёв, Телецентр, Nicolae Testemițanu, 3/17",Eldorado Terra
1,40 м²,Eвроремонт,5,Oткрытое,"1-комнатная квартира,  Центр,  Яловены,  Яловены",https://999.md/ru/103224015?location=subcategory&index=4817,103224015,,,102,Вторичный,1,,57 000 €,Продам,1-комнатная квартира,4,Агентство,,Kотельцовый,"Яловены, Яловены, Центр, Prieteniei, 10",
2,58 м²,Незавершенное cтроительство,10,Oткрытое,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103376789?location=subcategory&index=4818,103376789,,,Индивидуальная,Новострой,2,,80 100 €,,1-комнатная квартира,3,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Телецентр, Sos.Hincesti, 140/1",Braus Imobiliare
1,40 м²,Без ремонта,3,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103934271?location=subcategory&index=4819,103934271,,,Хрущевка,Вторичный,Нет,,55 000 €,Продам,2-х комнатная квартира,1,Агентство,,Kотельцовый,"Кишинёв мун., Кишинёв, Телецентр, M. Lomonosov, 43",
1,37 м²,Eвроремонт,9,Oткрытое,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104040898?location=subcategory&index=4820,104040898,,,Индивидуальная,Новострой,1,,87 900 €,Продам,1-комнатная квартира,5,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Буюканы, Nicolae Costin, 44/6",Forum Prim
1,47 м²,Eвроремонт,11,Oткрытое,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103743034?location=subcategory&index=4821,103743034,,,Индивидуальная,Новострой,1,,99 900 €,Продам,1-комнатная квартира,5,Агентство,,Kотельцовый,"Кишинёв мун., Кишинёв, Чокана, Mircea cel Bătrân, 26/6",
2,59 м²,Eвроремонт,9,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103813925?location=subcategory&index=4822,103813925,,,Индивидуальная,Новострой,Нет,,130 000 €,Продам,2-х комнатная квартира,4,Агентство,,Kомбинированный,"Кишинёв мун., Кишинёв, Ботаника, Costiujeni 14/5, 14/5",
2,78 м²,Eвроремонт,16,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103812647?location=subcategory&index=4823,103812647,,,Индивидуальная,Вторичный,3,,94 900 €,Продам,3-х комнатная квартира,13,Агентство,,Kомбинированный,"Кишинёв мун., Кишинёв, Ботаника, Bulevardul Traian, 23/1",
1,42 м²,Eвроремонт,3,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103910523?location=subcategory&index=4824,103910523,,,Индивидуальная,Новострой,1,,69 500 €,Продам,1-комнатная квартира,Цоколь,Агентство,,Бетон,"Кишинёв мун., Кишинёв, Ботаника, Tiras, 8",
,56 м²,,7,,"2-х комнатная квартира,  Центр,  Чимишлия,  Чимишлия",https://999.md/ru/103821866?location=subcategory&index=4825,103821866,,,,Новострой,,,55 536 €,Продам,2-х комнатная квартира,3,Застройщик,,,"Чимишлия, Чимишлия, Центр, str-la Livezilor, 26",
,35 м²,,10,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103672669?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NzI2NjkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zOTczOTgwMzZaIn19.fXoppd7ECvgtR-AIw-cUH2uen0GOTPm2RzQbnzrAhEI&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4826,103672669,,,,Новострой,,,600 MDL,Сдаю посуточно,1-комнатная квартира,5,Застройщик,,,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",
1,101 м²,Eвроремонт,5,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104066402?location=subcategory&index=4827,104066402,,,Брж (Брежневка),Вторичный,1,,135 000 €,Продам,2-х комнатная квартира,1,Агентство,,Kотельцовый,"Кишинёв мун., Кишинёв, Ботаника, Bulevardul Traian, 16/2",
2,68 м²,Белый вариант,13,Подземная,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103971586?location=subcategory&index=4828,103971586,,,Индивидуальная,Новострой,1,,149 900 €,Продам,2-х комнатная квартира,3,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Чокана, Bulevardul Mircea cel Bătrân, 41A",Exfactor-grup
2,105 м²,Незавершенное cтроительство,14,Подземная,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102505751?location=subcategory&index=4829,102505751,,,Индивидуальная,Новострой,1,,175 000 €,Продам,3-х комнатная квартира,6,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Ботаника, Gradina Botanica, 18 H",Inamstro
2,70 м²,Eвроремонт,9,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103833476?location=subcategory&index=4830,103833476,,,Индивидуальная,Вторичный,1,,104 900 €,Продам,3-х комнатная квартира,9,Агентство,,Kомбинированный,"Кишинёв мун., Кишинёв, Ботаника, Bulevardul Dacia, 30/1",
1,43 м²,Белый вариант,16,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104020628?location=subcategory&index=4831,104020628,,,Индивидуальная,Новострой,2,,81 200 €,Продам,1-комнатная квартира,14,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Ботаника, Gradina Botanica, 18",
2,84 м²,Белый вариант,8,Oткрытое,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",https://999.md/ru/103804672?location=subcategory&index=4832,103804672,,,Индивидуальная,Новострой,2,,117 600 €,Продам,2-х комнатная квартира,5,Агентство,,Kирпичный,"Яловены, Яловены, Центр, Basarabia, 9",
1,40 м²,Белый вариант,12,Oткрытое,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/104087143?location=subcategory&index=4833,104087143,,,,Новострой,1,,54 900 €,Продам,1-комнатная квартира,10,Агентство,,Ячеистый Бетон,"Кишинёв мун., Дурлешты, Центр, Cartusa, 95/6",Nicons
1,40 м²,Без ремонта,5,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103997093?location=subcategory&index=4834,103997093,,,Брж (Брежневка),Вторичный,1,,55 000 €,Продам,2-х комнатная квартира,5,Агентство,,Kотельцовый,"Кишинёв мун., Кишинёв, Ботаника, Șoseaua Muncești, 798",
1,55 м²,Без ремонта,1,Oткрытое,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев",https://999.md/ru/103844002?location=subcategory&index=4835,103844002,,45 м²,Индивидуальная,Вторичный,Нет,,60 000 €,Продам,2-х комнатная квартира,1,Агентство,3 см,Kотельцовый,"Оргеев, Оргеев, Центр, Maxim Gorkii, 9",
1,42 м²,Eвроремонт,7,Oткрытое,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/103980656?location=subcategory&index=4836,103980656,,,Индивидуальная,Новострой,1,,62 000 €,Продам,2-х комнатная квартира,6,Агентство,,Ячеистый Бетон,"Кишинёв мун., Дурлешты, Центр, Burebista, 18",Nicons
1,55 м²,Белый вариант,15,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102048586?location=subcategory&index=4837,102048586,,,Индивидуальная,Новострой,1,,85 000 €,Продам,2-х комнатная квартира,1,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Ботаника, Muncești, 94",Sky House
1,62 м²,Eвроремонт,16,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103876370?location=subcategory&index=4838,103876370,,,Индивидуальная,Новострой,1,,168 000 €,Продам,1-комнатная квартира,7,Агентство,,Kомбинированный,"Кишинёв мун., Кишинёв, Рышкановка, Florilor, 28/2",Horus
2,56 м²,Косметический pемонт,5,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104039284?location=subcategory&index=4839,104039284,,,102,Вторичный,2,,82 500 €,Продам,2-х комнатная квартира,4,Агентство,,Kотельцовый,"Кишинёв мун., Кишинёв, Буюканы, Tudor Vladimirescu, 9",
1,32 м²,Косметический pемонт,9,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104018791?location=subcategory&index=4840,104018791,,,Мс (Молд. Серия),Вторичный,Нет,,67 999 €,Продам,1-комнатная квартира,7,Агентство,,Панельный,"Кишинёв мун., Кишинёв, Ботаника, Bulevardul Cuza Vodă, 15/2",
1,32 м²,Eвроремонт,9,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104027423?location=subcategory&index=4841,104027423,,,Индивидуальная,Новострой,1,,69 900 €,Продам,1-комнатная квартира,6,Агентство,,Ячеистый Бетон,"Кишинёв мун., Кишинёв, Ботаника, Dimineții, 22",
1,63 м²,Eвроремонт,12,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104076404?location=subcategory&index=4842,104076404,,,Индивидуальная,Новострой,2,,115 000 €,Продам,2-х комнатная квартира,1,Агентство,,Kомбинированный,"Кишинёв мун., Кишинёв, Ботаника, Plaiului, 7",
2,60 м²,Индивидуальный дизайн,5,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104096753?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTY3NTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNTU3ZjFmMGEtODFiNi00NDE1LWFhZWYtZjNjZjkwMmYyYTU3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjI1OjQyLjM4ODE3OTczNVoifX0.f6PDNu08ZMfu0JQQ7iNjio8daYbwlrZlmuKruT-0JKg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,104096753,9 м²,,Индивидуальная,Вторичный,1,,83 000 €,Продам,2-х комнатная квартира,5,Частное лицо,275 см,Kотельцовый,"Кишинёв мун., Кишинёв, Рышкановка, str. Dumitru Rîșcanu, 33/1",
2,95 м²,Белый вариант,9,Подземная,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104092040?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTIwNDAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImUxNWU2MGNjLWQ2MTgtNDQ0OS1hMjQ1LTBlZTQ4Y2Y1MjBjZCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODgyNDM0ODlaIn19.Fz05Jq91jjTkPdV345T3LiR3CCokSViKGiFkBZTPtqc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,104092040,,,Индивидуальная,Новострой,3,Квартира с ливингом,97 355 €,Продам,3-х комнатная квартира,9,Застройщик,,Mонолитный,"Кишинёв мун., Кишинёв, Ботаника, пр-т Дачия, 59",Metropolis City
,37 м²,,9,,"1-комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",https://999.md/ru/104093126?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTMxMjYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjk1OTYwYmMtZmM0My00YTI3LThhYTAtYjllYTE5Y2JmMDQ2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODgyNzQyM1oifX0.3pFnoAMlUiq4O41shP2THc3pqv8iK8SRrsbC-VikUc0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,104093126,,,,Новострой,,Квартира с ливингом,59 900 €,Продам,1-комнатная квартира,1,Частное лицо,,,Расположение,
,86 м²,Eвроремонт,11,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104096043?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTYwNDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMTU4MzhjMjQtMTk2MS00Y2FlLWJhYzUtM2ZiY2RmYmVhNDU3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODgzMzIxMDFaIn19.V3E-aL1SjZ57mJWW7PVCCuT5QPqKmbP_gZ13VqkXWZA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,104096043,,,,Новострой,,Квартира с ливингом,228 000 €,Продам,2-х комнатная квартира,4,Агентство,,Kирпичный,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13",Exfactor-grup
1,70 м²,,12,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103951392?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NTEzOTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYWMzNTg3ODMtZTIwZi00MGJlLWFiZWMtMjRlMTIxYTMwZTFlIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODc3MzgzNjFaIn19.twyZ7aJYSG8H6Mf5rzur7ofqcdDS_LcwqMjVwkkRmtU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,103951392,,,,Новострой,2,,850 €,Сдаю помесячно,2-х комнатная квартира,6,Застройщик,,,"Кишинёв мун., Кишинёв, Буюканы, str. Calea Ieșilor, 6",
1,55 м²,Eвроремонт,9,Подземная,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/89828684?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTgyODY4NCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InByZW1pdW0iLCJsIjoiMWNiZjkwMzctODQ5Ny00ZGRlLWE0NDgtZjliY2MxOGRlOGZlIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODc3ODA1MTJaIn19.lFaTQwtcePF2E9C1JF4e9pk0tF6w-k8x5gISTK7QmkQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,89828684,,,,Новострой,1,Квартира с ливингом,600 MDL,Сдаю посуточно,3-х комнатная квартира,3,Агентство,,,Расположение,
2,113 м²,Индивидуальный дизайн,5,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/101484805?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE0ODQ4MDUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNGNkOGRiMGMtOWYyYS00YzdkLTkxMjUtYjA2MGZiYTMwMTYyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODc4Mjc1NDZaIn19.j5wWirRK2huztr6mtZycRzVXMyhTblsFFHrsc3SWXHY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,101484805,,,,Вторичный,,Квартира с ливингом,158 000 €,Продам,3-х комнатная квартира,1,Частное лицо,,,"Кишинёв мун., Кишинёв, Буюканы, str. Buiucani, 4",
,45 м²,Eвроремонт,10,Oткрытое,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/37573925?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIzNzU3MzkyNSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJjYjE3ZDNmMi00NGJhLTQ0YTUtYjk5NS03NmViYTc0Y2IzMTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjI1OjQyLjM4Nzg1MzAxWiJ9fQ.ZmGWkcFSzSL7D3AABp15wWLaZO3TNnp8QFceWEG3daI&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,37573925,15 м²,30 м²,Индивидуальная,Новострой,,,25 €,Сдаю посуточно,1-комнатная квартира,7,Застройщик,3 см,Mонолитный,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",
,65 м²,Нуждается в ремонте,5,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104096969?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTY5NjkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMToyNTo0Mi4zODc5NjczMDlaIn19.yWIb-vmp8KrPcNWzd9BpedUjTkgI94Y9Zy-2U2ACuhc&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,104096969,,,,Вторичный,,,155 000 €,Продам,3-х комнатная квартира,3,Агентство,,,"Кишинёв мун., Кишинёв, Центр, bd. Ştefan cel Mare şi Sfânt, 64",
1,50 м²,Белый вариант,6,Гараж,"Комната,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/102196003?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTYwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIxOTYwMDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMjE6MjU6NDIuMzg4MDMzMzI4WiJ9fQ.0c0a8UwQbhekrRDwtFE2EQLZbIXulPyuTH02qXVVly4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,102196003,12 м²,,Индивидуальная,Новострой,1,Квартира с ливингом,72 384 €,Продам,Комната,2,Застройщик,286 см,Ячеистый Бетон,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",Astercon
1,45 м²,Eвроремонт,12,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103965928?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjM5NDIsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NjU5MjgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZGNhOWMwNWYtMjU1MS00MjU3LWI4NmItYmZmNDNiMzFkNjliIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjI1OjQyLjM4ODA1NzcyN1oifX0.LfGpTJGq5ScfN0nxMuXTLCSB-V-sqgiQvUNIKvjSJqA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,103965928,,,На земле,Новострой,Нет,Квартира без ливинга,700 €,,1-комнатная квартира,12,Частное лицо,,Kомбинированный,"Кишинёв мун., Кишинёв, Рышкановка, str. Alecu Russo, 16",Inamstro
