Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/101355492?location=subcategory&index=2781,,,Oткрытое,1,1,,79 845 €,5,53 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, .",101355492,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
,Индивидуальная,Квартира с ливингом,https://999.md/ru/102130231?location=subcategory&index=2782,Pamir Construct,,Oткрытое,7,1,,143 900 €,8,54 м²,Расположение,102130231,Новострой,Kомбинированный,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103979730?location=subcategory&index=2783,,,,6,,,57 000 €,9,42 м²,"Кишинёв мун., Кишинёв, Аэропорт, bd. Dacia, 60/5",103979730,Вторичный,Панельный,,"1-комнатная квартира,  Аэропорт,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,1-комнатная квартира,Нуждается в ремонте
3,Мс (Молд. Серия),,https://999.md/ru/103614669?location=subcategory&index=2784,,,Oткрытое,6,2,,96 500 €,9,72 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, /",103614669,Вторичный,Панельный,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Косметический pемонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/101907501?location=subcategory&index=2785,Eldorado Terra,,Oткрытое,12,1,,160 000 €,17,48 м²,Расположение,101907501,Новострой,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/101874984?location=subcategory&index=2786,,,Oткрытое,2,2,,101 000 €,10,64 м²,"Кишинёв мун., Кишинёв, Чокана, ул. Вадул луй Водэ, 30",101874984,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,Агентство,2-х комнатная квартира,Белый вариант
1,,Квартира с ливингом,https://999.md/ru/103948533?location=subcategory&index=2787,Lagmar Impex,,,10,1,,127 000 €,12,41 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Cornesti, 7",103948533,Новострой,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/103961375?location=subcategory&index=2788,Exfactor-grup,,Oткрытое,7,1,,235 000 €,9,90 м²,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28",103961375,Новострой,Mонолитный,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Агентство,3-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/104049944?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNDk5NDQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzQyODEyOThaIn19.HoLqBZnI9LVhnD9BgHIu6-UcC7DuoqxRUetmDCrUPE8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2789,,,,6,,,700 MDL,10,35 м²,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",104049944,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,1-комнатная квартира,
Нет,Индивидуальная,,https://999.md/ru/101365409?location=subcategory&index=2790,,,Oткрытое,8,1,,62 000 €,9,33 м²,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, .",101365409,Вторичный,,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Без ремонта
,,Квартира с ливингом,https://999.md/ru/103895896?location=subcategory&index=2791,,,,2,,,86 250 €,10,69 м²,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 97/3",103895896,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,Застройщик,2-х комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/102422826?location=subcategory&index=2792,,,Oткрытое,1,,,120 000 €,1,89 м²,"Кишинёв мун., Кишинёв, Центр, str. București, 15",102422826,Вторичный,,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,3-х комнатная квартира,
,,,https://999.md/ru/103908059?location=subcategory&index=2793,Varicom,,,3,,,82 000 €,10,41 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, 13a",103908059,Новострой,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,
,,Квартира с ливингом,https://999.md/ru/103863105?location=subcategory&index=2794,Exfactor-grup,,,6,,,280 000 €,12,87 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",103863105,Новострой,,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/100193715?location=subcategory&index=2795,Exfactor-grup,,Гараж,8,2,,330 000 €,10,110 м²,"Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 63",100193715,Новострой,Kотельцовый,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Индивидуальный дизайн
,,Квартира с ливингом,https://999.md/ru/103813184?location=subcategory&index=2796,,,,13,,,139 900 €,14,50 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",103813184,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,
1,,Квартира с ливингом,https://999.md/ru/103478211?location=subcategory&index=2797,,,,1,1,,89 900 €,5,46 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Titulescu, 53/2",103478211,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,,,https://999.md/ru/103806775?location=subcategory&index=2798,,,Oткрытое,6,,,78 180 €,10,63 м²,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 99/7",103806775,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
,,,https://999.md/ru/103264247?location=subcategory&index=2799,,,,9,,,104 000 €,10,51 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testemitanu, 19/B",103264247,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
,,,https://999.md/ru/102480069?location=subcategory&index=2800,,,,11,,,105 000 €,13,52 м²,"Кишинёв мун., Кишинёв, Буюканы, пр-т Алба-Юлия, 76/22",102480069,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,
1,,Квартира с ливингом,https://999.md/ru/102423342?location=subcategory&index=2801,,,Подземная,8,1,,124 900 €,9,48 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 9",102423342,Новострой,Kирпичный,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Агентство,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/103765207?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3NjUyMDciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMjA0OTQyY2YtYTE1OS00YTgyLTk4MDQtMzg5NjFkZjBhMWQ1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzNDQwODY0N1oifX0.CMkz8XMdyrPR9YDxjm_VXWpAQM7sG-jUwyy0_ggEGi4&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2802,,,,9,,,45 000 €,18,42 м²,"Кишинёв мун., Кишинёв, Ботаника, şos. Munceşti, 94",103765207,Новострой,,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,
1,,,https://999.md/ru/102439130?location=subcategory&index=2803,,,Oткрытое,3,2,,149 000 €,5,87 м²,Расположение,102439130,Вторичный,Kотельцовый,,"4-x комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Агентство,4-x комнатная квартира,Eвроремонт
2,Индивидуальная,Квартира с ливингом,https://999.md/ru/102484581?location=subcategory&index=2804,Exfactor-grup,,Oткрытое,7,2,,115 500 €,9,72 м²,Расположение,102484581,Новострой,Kотельцовый,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
2,Индивидуальная,Квартира с ливингом,https://999.md/ru/102448548?location=subcategory&index=2805,,,Oткрытое,14,1,,165 000 €,15,85 м²,Расположение,102448548,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
,,,https://999.md/ru/103697286?location=subcategory&index=2806,,,,6,,,116 900 €,7,52 м²,"Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, -",103697286,Новострой,,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,
,,Квартира с ливингом,https://999.md/ru/103775077?location=subcategory&index=2807,,,,5,1,,50 000 €,5,50 м²,"Кишинёв мун., Чореску, Центр, str. Moldova, 16",103775077,Вторичный,,44 м²,"2-х комнатная квартира,  Центр,  Чореску,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Нуждается в ремонте
2,,Квартира с ливингом,https://999.md/ru/103621726?location=subcategory&index=2808,,,Oткрытое,1,2,,124 900 €,6,75 м²,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 58/27",103621726,Новострой,Kирпичный,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Белый вариант
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/102635393?location=subcategory&index=2809,Volare Tur,,Oткрытое,3,2,,270 000 €,17,95 м²,"Кишинёв мун., Кишинёв, Рышкановка, bd. Renasterii Nationale, 10",102635393,Новострой,Kирпичный,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,3-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/102903871?location=subcategory&index=2810,Sky House,,Oткрытое,6,1,,98 000 €,11,38 м²,Расположение,102903871,Новострой,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Eвроремонт
,,Квартира с ливингом,https://999.md/ru/102892288?location=subcategory&index=2811,Dansicons,,Подземная,3,1,,81 400 €,14,44 м²,"Кишинёв мун., Кишинёв, Рышкановка, bd. Renasterii Nationale, 33",102892288,Новострой,Kомбинированный,44 м²,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,Белый вариант
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/102893942?location=subcategory&index=2812,,,Oткрытое,2,1,,120 000 €,6,60 м²,Расположение,102893942,Новострой,,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
Нет,Индивидуальная,,https://999.md/ru/86855603?location=subcategory&index=2813,,,Oткрытое,2,1,,146 000 €,7,75 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Durlești, .",86855603,Новострой,,,"2-х комнатная квартира, 75 м², Буюканы, Кишинёв",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/101697689?location=subcategory&index=2814,,,Oткрытое,9,2,,103 000 €,9,76 м²,Расположение,101697689,Новострой,,,"2-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,Квартира с ливингом,https://999.md/ru/89760365?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTc2MDM2NSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6InBybyIsImwiOiIyNTQ3ZWNjMi1hZjQxLTRhZjAtOTVlYi00YjBlMjg0Zjc3N2EiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTg4MTAzM1oifX0.jC368NP7KwXcTPG12LbzkgWNOKDcYUD6r8sFMtn5MqQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,Inamstro,,,4,1,,145 000 €,9,8 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 12a",89760365,Новострой,Бетон,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,,Квартира без ливинга,https://999.md/ru/104092185?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTIxODUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImJkNWM1NWFiLTM3ZDItNDA0MC04MmVhLTc0YmZjZmJiOGY0ZiIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzE5MDU0NjVaIn19.UxFj02n2kiaoT3338uxx5zP6CTPok7OkZexx4fqfFI4&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,,,,8,1,,109 900 €,9,55 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble,  130/3",104092185,Вторичный,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Индивидуальный дизайн
,,,https://999.md/ru/104079108?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzkxMDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNmJiMGQ3ZDAtM2RkOC00Yjk2LTgxYzEtNjgyMjA2Y2UxZGRhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTk0ODU2OFoifX0.QI-_oWZVvHGrCh8XZrHbDbql1M_sPZDQ_gcC31j5n8Y&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,,,,2,,,500 €,9,43 м²,"Кишинёв мун., Кишинёв, Буюканы, str. Sucevița, 18/1",104079108,Новострой,,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Застройщик,1-комнатная квартира,
1,Индивидуальная,,https://999.md/ru/104114992?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTQ5OTIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiN2FiMTllZGItYjQ4NS00MDkwLWE2NzEtYWM2M2YxNjY2OGRmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzE5NzEwMjJaIn19.nSL7C6vpV3UmVjL0IcpZvwgqXr6rMPvdQX_OhSH8SrA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,,6 м²,Oткрытое,3,1,2600 см,79 800 €,5,35 м²,"Кишинёв мун., Кишинёв, Ботаника, ул. Николай Зелински, 30/3",104114992,Вторичный,Mонолитный,18 м²,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,1-комнатная квартира,Eвроремонт
1,,Квартира без ливинга,https://999.md/ru/103368501?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMzNjg1MDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMjJlMDZhOTItYzIzOS00NzFiLWEyOGItYTJiMzMwZjY0NTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTI1MDc4N1oifX0.dzG611g-na-YnMrcj0EPgpTMi9QIbpqFgumSVOAoYdY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,Ecovzor,,Oткрытое,5,2,295 см,88 200 €,7,63 м²,"Кишинёв мун., Криково, Центр, str. Vasile Alescandri, 5",103368501,Новострой,Mонолитный,,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
2,,Квартира с ливингом,https://999.md/ru/102822101?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MjIxMDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiODVmZTRiMzQtYjgxMS00ZGQ5LTllMTgtZmIyZjMyOGFmYWUzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzEzMzQwNzRaIn19.RsesyWZkXmwofuHlBstThEWVq1290SlQS95AdONBVnA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,Ecovzor,,Подземная,13,2,,249 150 €,13,151 м²,"Кишинёв мун., Кишинёв, Старая Почта, ул. Язулуй, 38",102822101,Новострой,,,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,3-х комнатная квартира,Белый вариант
1,,Квартира с ливингом,https://999.md/ru/104001624?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMDE2MjQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiOTUzYjAwZTUtMTQxZS00NjdjLTk3ZDktYWM5M2I3ZGNmNDU1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzE0MDU2MzdaIn19.gRn5FA2WH352TdC4_5o_teyiY9gpBHzFh_e8sXdF6SY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,,,Гараж,6,1,,126 900 €,9,66 м²,Расположение,104001624,Новострой,,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Агентство,2-х комнатная квартира,Eвроремонт
1,,Квартира с ливингом,https://999.md/ru/101792106?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3OTIxMDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNGI4NDEzNjMtZTE5Yy00YWFjLTg5NmEtM2ZjZmM5MjBiNTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODozMjoxOS42MzE0MzE0NDFaIn19.26zjM9iQpMUb9t1cAHAfomE6ZYj9gnBqxD8e9yek3nA&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,Lagmar Impex,,,2,1,,77 000 €,10,56 м²,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",101792106,Новострой,,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Частное лицо,1-комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/104078981?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzg5ODEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZmRjOTE2OWEtZDU3Yi00NWVkLWJkMDQtMjk2ZmM3MWJiNjI0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTU1MzM0NVoifX0.GrJltXS3LYTfgCBp44oMJ54H1WAjzLVW-8UDRayRhp0&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,,,,18,,,700 €,20,54 м²,"Кишинёв мун., Кишинёв, Центр, str. Bogdan Petriceicu Hasdeu, 20",104078981,Новострой,,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,
,,,https://999.md/ru/103967041?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NjcwNDEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMmJkYzg0MDItOWYxNC00OWEzLThiYzYtNDU4ZGZlYjYzMjAyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTYzNzc5NVoifX0.5iQ6TvoNdy-jo7RbjrOMqlZPNGuYIruOOM5uWTH4CkU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,,,,4,,,92 000 €,6,56 м²,"Кишинёв мун., Тогатин, Центр, str. Trandafirilor, 1/3",103967041,Новострой,,,"2-х комнатная квартира,  Центр,  Тогатин,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,
1,Индивидуальная,,https://999.md/ru/64941772?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MjYwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI2NDk0MTc3MiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJlZDQwMmYyZS1kM2QxLTQ5NTUtOGYyZC1jZjlmNDQ4ZmE2M2YiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTY2ODkwN1oifX0.4mDnZ96233mAnyjkKefhtzJJrPm7MmIiCU20IYtdT6s&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,,20 м²,Подземная,8,1,280 см,900 MDL,11,45 м²,Расположение,64941772,Новострой,Блочный,20 м²,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,1-комнатная квартира,Eвроремонт
1,,,https://999.md/ru/104094849?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTM1MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTQ4NDkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYWU3Nzg5YWQtY2FhNS00ZjcyLTg0NDctODlmYzRlNGVlY2NhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjMyOjE5LjYzMTczNjE0WiJ9fQ.-Cnxt663DJyvITpQr--yig3RwMCkmkhkPwISL8Z6qVQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,,,,1,,,40 €,5,30 м²,"Кишинёв мун., Кишинёв, Рышкановка, ул. Академик Андрей Сахаров, 11/3",104094849,Вторичный,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Частное лицо,1-комнатная квартира,Eвроремонт
