Санузел,Общая площадь,Состояние квартиры,Количество этажей,Парковочное место,title,link,id,Площадь кухни,Жилая площадь,Планировка,Жилой фонд,Балкон / лоджия,Ливинг,price,Тип,Количество комнат,Этаж,Автор объявления,Высота потолков,Тип здания,Адрес,Застройщик
1,62 м²,Eвроремонт,6,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102836729?location=subcategory&index=5121,102836729,,,,Новострой,,Квартира с ливингом,208 000 €,Продам,1-комнатная квартира,3,Агентство,,,"Кишинёв мун., Кишинёв, Рышкановка, str. Spartacus, .",
1,64 м²,Eвроремонт,9,Oткрытое,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102706691?location=subcategory&index=5122,102706691,,,,Вторичный,2,Квартира с ливингом,119 900 €,Продам,2-х комнатная квартира,6,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, ул. Михаил Садовяну, 4",
1,66 м²,Eвроремонт,7,Oткрытое,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/103016711?location=subcategory&index=5123,103016711,,,,Новострой,1,,142 000 €,,2-х комнатная квартира,4,Агентство,,,"Кишинёв мун., Дурлешты, Центр, str. Durlesti, .",
1,56 м²,,5,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103533389?location=subcategory&index=5124,103533389,,,,Вторичный,1,Квартира с ливингом,120 000 €,Продам,2-х комнатная квартира,2,Агентство,,,"Кишинёв мун., Кишинёв, Рышкановка, str. Miron Costin, .",
1,48 м²,,5,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103549276?location=subcategory&index=5125,103549276,,,,Вторичный,1,,87 000 €,Продам,2-х комнатная квартира,4,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, ул. Парис, .",
1,55 м²,,10,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103533236?location=subcategory&index=5126,103533236,,,,Вторичный,1,,92 000 €,Продам,2-х комнатная квартира,9,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, ул. Алеку Руссо, .",
2,71 м²,Eвроремонт,13,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102558938?location=subcategory&index=5127,102558938,,,,Новострой,1,Квартира с ливингом,185 000 €,,3-х комнатная квартира,3,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28",Exfactor-grup
,1 м²,Eвроремонт,5,,"Комната,  Центр,  Рыбница,  Рыбница",https://999.md/ru/103643637?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NDM2MzciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYjQxNDViZTQtYWM5Yi00MWZiLWI1YmYtZmEyMGY2NjgzZjg1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQyMTo0NTo0Ny4yMDcyMTg0NDdaIn19.NZnVw61UuJi2bunRebtp_rB43EsWSGoDxXVEDSnoc9o&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5128,103643637,,,,Вторичный,,Квартира с ливингом,6 000 $,Продам,Комната,4,Частное лицо,,Kотельцовый,"Рыбница, Рыбница, Центр, ул. Гвардейская, 2",A-casa
1,21 м²,Eвроремонт,2,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103533105?location=subcategory&index=5129,103533105,,,,Вторичный,,,47 900 €,Продам,1-комнатная квартира,2,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, str. Grigore Alexandrescu, .",
2,55 м²,Eвроремонт,9,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103533429?location=subcategory&index=5130,103533429,,,,Вторичный,1,,118 900 €,Продам,2-х комнатная квартира,5,Агентство,,,"Кишинёв мун., Кишинёв, Центр, str. Albisoara, .",
,63 м²,Сдан в эксплуатацию,10,,"2-х комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.",https://999.md/ru/104054030?location=subcategory&index=5131,104054030,,,,Новострой,,Квартира с ливингом,102 000 €,Продам,2-х комнатная квартира,7,Частное лицо,274 см,Kирпичный,"Бельцы мун., Бельцы, БАМ, str. Decebal, 124",
2,87 м²,Eвроремонт,10,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103589097?location=subcategory&index=5132,103589097,,,,Новострой,,Квартира с ливингом,259 000 €,Продам,3-х комнатная квартира,5,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 99/B",
2,71 м²,Белый вариант,12,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103576448?location=subcategory&index=5133,103576448,,,,Новострой,1,,124 500 €,Продам,2-х комнатная квартира,8,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spatarul, .",
1,63 м²,Eвроремонт,12,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103581045?location=subcategory&index=5134,103581045,,,,Новострой,1,Квартира с ливингом,174 900 €,Продам,2-х комнатная квартира,11,Агентство,,,"Кишинёв мун., Кишинёв, Рышкановка, str. Cornesti, .",
2,91 м²,Белый вариант,18,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103533788?location=subcategory&index=5135,103533788,,,,Новострой,1,,146 500 €,Продам,3-х комнатная квартира,13,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, .",
1,41 м²,Eвроремонт,14,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/102242315?location=subcategory&index=5136,102242315,,,,Новострой,1,Квартира без ливинга,99 000 €,Продам,1-комнатная квартира,13,Агентство,,,Расположение,
2,109 м²,Белый вариант,18,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103554238?location=subcategory&index=5137,103554238,,,,Новострой,1,Квартира с ливингом,152 000 €,Продам,3-х комнатная квартира,17,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, ,",
,52 м²,Белый вариант,11,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103581680?location=subcategory&index=5138,103581680,,,,Новострой,,Квартира с ливингом,75 400 €,Продам,1-комнатная квартира,9,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, ул. Буковина, .",
1,32 м²,Eвроремонт,5,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103606615?location=subcategory&index=5139,103606615,,,,Вторичный,1,Квартира с ливингом,76 900 €,Продам,1-комнатная квартира,2,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника, ул. Николай Зелински, .",
,15 м²,,10,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103987288?location=subcategory&index=5140,103987288,,,,Вторичный,,,29 999 €,Продам,1-комнатная квартира,8,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, str. Petru Zadnipru, 4/2",
1,40 м²,Eвроремонт,9,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104076981?location=subcategory&index=5141,104076981,,,,Новострой,,Квартира без ливинга,110 000 €,Продам,1-комнатная квартира,4,Агентство,,,"Кишинёв мун., Кишинёв, Рышкановка, str. Cornesti, -",Lagmar Impex
2,90 м²,Eвроремонт,13,Подземная,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104097626?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTc2MjYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZjVmZTVjYzItOTMzOC00ZTBjLWI3NTAtYWNhZTY0ZjNiNzc0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNzMwMjkzOVoifX0.iVHkl45jHZ1GLAjKKEMZ2UCOd4yQPbiqwL6d7AZxyi0&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5142,104097626,,,,Новострой,1,Квартира с ливингом,235 000 €,Продам,3-х комнатная квартира,7,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",Exfactor-grup
2,47 м²,Eвроремонт,5,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103228460?location=subcategory&index=5143,103228460,,,,Вторичный,1,Квартира с ливингом,98 500 €,Продам,2-х комнатная квартира,1,Агентство,,Kотельцовый,"Кишинёв мун., Кишинёв, Буюканы, ул. Александру Маринеску, 19/1",
1,71 м²,Белый вариант,10,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103490199?location=subcategory&index=5144,103490199,,,Индивидуальная,Новострой,1,Квартира с ливингом,102 500 €,Продам,2-х комнатная квартира,4,Агентство,,Kирпичный,Расположение,Estate Invest Company
1,46 м²,Eвроремонт,5,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103826284?location=subcategory&index=5145,103826284,,,Индивидуальная,Вторичный,1,Квартира с ливингом,96 500 €,Продам,2-х комнатная квартира,4,Агентство,,,Расположение,
1,50 м²,Eвроремонт,9,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103792401?location=subcategory&index=5146,103792401,,,Индивидуальная,Новострой,1,Квартира с ливингом,141 900 €,Продам,2-х комнатная квартира,9,Агентство,,Kирпичный,Расположение,Exfactor-grup
2,43 м²,Косметический pемонт,5,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103834814?location=subcategory&index=5147,103834814,,,,Вторичный,1,Квартира без ливинга,62 400 €,Продам,2-х комнатная квартира,5,Агентство,,Kотельцовый,Расположение,
1,75 м²,Eвроремонт,8,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103245879?location=subcategory&index=5148,103245879,,,,Новострой,,Квартира с ливингом,199 000 €,Продам,3-х комнатная квартира,2,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника, str. Ghica Vodă, 3/A",Pamir Construct
2,90 м²,Eвроремонт,12,Oткрытое,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/103792217?location=subcategory&index=5149,103792217,,,Индивидуальная,Новострой,1,Квартира с ливингом,152 500 €,Продам,2-х комнатная квартира,2,Агентство,,Kирпичный,"Кишинёв мун., Дурлешты, Центр,  str. Ialoveni, 136",Estate Invest Company
1,42 м²,Eвроремонт,5,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103814389?location=subcategory&index=5150,103814389,,,Индивидуальная,Вторичный,1,Квартира с ливингом,89 900 €,Продам,2-х комнатная квартира,4,Агентство,,Kотельцовый,Расположение,
1,70 м²,Eвроремонт,10,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103806941?location=subcategory&index=5151,103806941,,,Индивидуальная,Новострой,1,Квартира с ливингом,166 900 €,Продам,2-х комнатная квартира,10,Агентство,,,Расположение,Varicom
2,90 м²,Eвроремонт,12,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103756732?location=subcategory&index=5152,103756732,,,Индивидуальная,Новострой,,Квартира с ливингом,157 500 €,Продам,2-х комнатная квартира,5,Агентство,,Kомбинированный,Расположение,Estate Invest Company
1,60 м²,Eвроремонт,11,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103894641?location=subcategory&index=5153,103894641,,,Индивидуальная,Новострой,2,Квартира с ливингом,149 900 €,Продам,2-х комнатная квартира,2,Агентство,,Kирпичный,Расположение,Solomon Construct Imobil
1,30 м²,Eвроремонт,4,Oткрытое,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103893069?location=subcategory&index=5154,103893069,,,Индивидуальная,Вторичный,,Квартира без ливинга,74 000 €,Продам,1-комнатная квартира,2,Агентство,,,Расположение,
,79 м²,,9,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104089099?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODkwOTkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0NTo0Ny4yMDQ1MjkyODlaIn19.CxmgDM52RQK4GHx7Mc16-gYM7U87Qx77Z_QnSB5CTSw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=9,104089099,,,,Вторичный,,,135 000 €,Продам,3-х комнатная квартира,3,Агентство,,,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 1",
1,46 м²,Eвроремонт,10,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104080588?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwODA1ODgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiMDgxY2NlYTAtY2Y3MC00ZGUyLWFlYjctMDhjZjk0NDkyNDNjIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDU1NjM2M1oifX0.bY5rQHxquemNIM_NhTyh32rUQpnFtJVyzJHeD0PnYBQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=10,104080588,,,,Новострой,,Квартира с ливингом,133 000 €,Продам,2-х комнатная квартира,5,Частное лицо,,,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27/6",Inamstro
,35 м²,,10,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104050305?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNTAzMDUiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0NTo0Ny4yMDQ1OTk3ODdaIn19.bFqjLr3LovFdtPGpl7sEmJx3yDUt8TdWMoLf4tBPxmQ&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=11,104050305,,,,Новострой,,,700 MDL,Сдаю посуточно,1-комнатная квартира,5,Застройщик,,,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",
,54 м²,,20,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104078981?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzg5ODEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZmRjOTE2OWEtZDU3Yi00NWVkLWJkMDQtMjk2ZmM3MWJiNjI0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDY1ODQ2NVoifX0.W0zhzgOgJCI2fqriuEcYPgrWNyddOiETiAV_iVtr4tg&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=12,104078981,,,,Новострой,,Квартира с ливингом,700 €,Сдаю помесячно,2-х комнатная квартира,18,Частное лицо,,,"Кишинёв мун., Кишинёв, Центр, str. Bogdan Petriceicu Hasdeu, 20",
2,90 м²,Eвроремонт,13,Подземная,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104097626?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTc2MjYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiZjVmZTVjYzItOTMzOC00ZTBjLWI3NTAtYWNhZTY0ZjNiNzc0IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDEwMDUxNFoifX0.DZBxJRAaDUtwZNToGbtxCeHhs_2nNLDCLj3sUD7ZiBw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=1,104097626,,,,Новострой,1,Квартира с ливингом,235 000 €,Продам,3-х комнатная квартира,7,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",Exfactor-grup
1,10 м²,Eвроремонт,2,Oткрытое,"Комната,  Центр,  Кишинёв,  Кишинёв мун.",https://999.md/ru/80000585?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDAwMDU4NSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiIyMzU2NWFhZC1lYWFiLTQ5NmQtODA4Mi1mZmJlMTI0MGYyZTQiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDEzOTA5OFoifX0.KvN3nEPErmocn4Phr_6fJL692Hb9UMGIiDO-_CZF7jY&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=2,80000585,,,,Вторичный,,,600 MDL,Сдаю посуточно,Комната,2,Частное лицо,,,Расположение,
,105 м²,Индивидуальный дизайн,8,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104103448?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDM0NDgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiNWQwNDkwNTItOTE2Yy00MTk0LTk4MDItZmQzMWI4OTZhZDU5IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDE4MzYzMloifX0.xSvZuuKF9vBfnO__58NkneMT5OO-weIyEIvLgeLVEmo&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=3,104103448,,,,Новострой,,Квартира с ливингом,199 900 €,Продам,3-х комнатная квартира,2,Частное лицо,,,"Кишинёв мун., Кишинёв, Ботаника, str. Pandurilor, 42",
1,70 м²,Eвроремонт,6,Подземная,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104011021?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMTEwMjEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6IjAwNzEwZTk4LTNkZGEtNDYzYi05YzNiLTBlNzBhMjViNzAzYyIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMjE6NDU6NDcuMjA0MjA2MDgxWiJ9fQ.mmebRL6RULf0QmyhsqJGhG6dCyCGcFM8l6ii2HCDP4M&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=4,104011021,,,,Новострой,1,,1 000 €,Сдаю помесячно,3-х комнатная квартира,5,Агентство,,,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 10",Inamstro
1,40 м²,Eвроремонт,15,Oткрытое,"1-комнатная квартира, 40 м², Центр, Кишинёв",https://999.md/ru/80783257?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MDc4MzI1NyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfZm9vdGVyIiwieCI6IiIsImwiOiJlNDhjZmZiOC0zMjg4LTQyNWQtYTRiOC05NTZhZGY0YmI1MzkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDMzOTA1WiJ9fQ.p586w2KkQ-ZXorUrwg1hQ2gwxFvLh1KvgHjsmQw1ujU&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=5,80783257,,,,Новострой,Нет,,40 €,Сдаю посуточно,1-комнатная квартира,8,Частное лицо,,Kотельцовый,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/6",
1,70 м²,Eвроремонт,5,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",https://999.md/ru/103951254?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NTEyNTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiIiLCJsIjoiYTJhZWVkOWEtZDdiMi00MDRlLTg3NDItZDQxNGVhNTVmZTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIxOjQ1OjQ3LjIwNDM4MDI5M1oifX0.iJ_zvSpZizS09mcIswLSgutLEhQdH4DGiDtl40ImHek&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=6,103951254,,70 м²,Брж (Брежневка),Вторичный,2,,110 000 €,Продам,3-х комнатная квартира,5,Частное лицо,,Kотельцовый,Расположение,
1,50 м²,Белый вариант,6,Гараж,"Комната,  Центр,  Дурлешты,  Кишинёв мун.",https://999.md/ru/102196003?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTYwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIxOTYwMDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMjE6NDU6NDcuMjA0NDI5Nzc0WiJ9fQ.gszqcYT27xQOUmZb3MPHxcBXOpHL5JjCyTh9Li5A61M&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=7,102196003,12 м²,,Индивидуальная,Новострой,1,Квартира с ливингом,72 384 €,Продам,Комната,2,Застройщик,286 см,Ячеистый Бетон,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",Astercon
,47 м²,Сдан в эксплуатацию,5,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",https://999.md/ru/104077750?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjUxNDcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNzc3NTAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2Zvb3RlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMTo0NTo0Ny4yMDQ0NzE1NTNaIn19.NqW3Vjv60PFS45oPKBZiBswO-KdWiP_i5vzWJGRR6qw&placement=ADS_LIST_FOOTER_REDESIGN&adType=booster&location=subcategory&index=8,104077750,,,,Вторичный,,Квартира с ливингом,83 000 €,Продам,2-х комнатная квартира,5,Агентство,,,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 161/4",
